단지명,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,위도,경도
청구e편한세상,84.96,202202,11,"38,500",100,6,37.5599601596254,127.015451019186
청구e편한세상,84.96,202202,12,"50,000",100,11,37.5599601596254,127.015451019186
청구e편한세상,84.96,202202,19,"5,000",270,12,37.5599601596254,127.015451019186
청구e편한세상,84.95,202202,19,"20,000",200,12,37.5599601596254,127.015451019186
청구e편한세상,84.95,202202,19,"20,000",200,12,37.5599601596254,127.015451019186
청구e편한세상,59.89,202203,18,"40,000",110,10,37.5599601596254,127.015451019186
청구e편한세상,118.47,202204,15,"10,000",290,1,37.5599601596254,127.015451019186
청구e편한세상,84.95,202204,15,"10,000",250,10,37.5599601596254,127.015451019186
청구e편한세상,84.95,202204,15,"10,000",250,10,37.5599601596254,127.015451019186
청구e편한세상,84.96,202204,20,"30,000",175,14,37.5599601596254,127.015451019186
청구e편한세상,118.47,202204,23,"70,000",150,5,37.5599601596254,127.015451019186
청구e편한세상,147.89,202204,30,"60,000",134,7,37.5599601596254,127.015451019186
청구e편한세상,84.95,202205,2,"70,000",80,3,37.5599601596254,127.015451019186
청구e편한세상,84.96,202205,12,"10,000",255,2,37.5599601596254,127.015451019186
청구e편한세상,84.95,202205,28,"40,000",74,5,37.5599601596254,127.015451019186
청구e편한세상,84.96,202206,7,"51,000",39,15,37.5599601596254,127.015451019186
청구e편한세상,59.89,202207,5,"30,000",150,11,37.5599601596254,127.015451019186
청구e편한세상,84.95,202207,9,"45,000",130,1,37.5599601596254,127.015451019186
청구e편한세상,59.88,202207,9,"20,000",180,12,37.5599601596254,127.015451019186
청구e편한세상,118.31,202207,11,"15,000",380,14,37.5599601596254,127.015451019186
청구e편한세상,59.89,202207,29,"45,000",110,11,37.5599601596254,127.015451019186
청구e편한세상,84.96,202208,10,"63,000",31,7,37.5599601596254,127.015451019186
청구e편한세상,84.95,202208,27,"10,000",260,3,37.5599601596254,127.015451019186
청구e편한세상,84.96,202209,2,"40,000",130,5,37.5599601596254,127.015451019186
청구e편한세상,147.89,202209,22,"7,000",200,9,37.5599601596254,127.015451019186
청구e편한세상,84.95,202210,8,"53,800",100,15,37.5599601596254,127.015451019186
청구e편한세상,84.95,202210,21,"70,000",50,4,37.5599601596254,127.015451019186
청구e편한세상,59.88,202210,30,"20,000",200,13,37.5599601596254,127.015451019186
청구e편한세상(임대),35.79,202203,3,"2,799",16,5,37.5599601596254,127.015451019186
청구e편한세상(임대),35.79,202203,17,"2,799",16,7,37.5599601596254,127.015451019186
청구e편한세상(임대),35.79,202203,21,"5,489",1,3,37.5599601596254,127.015451019186
청구e편한세상(임대),35.79,202203,22,"5,489",1,14,37.5599601596254,127.015451019186
청구e편한세상(임대),35.79,202203,25,"2,799",16,1,37.5599601596254,127.015451019186
청구e편한세상(임대),35.79,202206,21,"2,799",16,12,37.5599601596254,127.015451019186
청구e편한세상(임대),35.79,202206,24,"2,799",16,8,37.5599601596254,127.015451019186
청구e편한세상(임대),35.79,202206,24,"1,119",19,4,37.5599601596254,127.015451019186
청구e편한세상(임대),35.79,202210,24,"2,799",16,5,37.5599601596254,127.015451019186
청구e편한세상(임대),35.79,202211,9,"4,495",6,7,37.5599601596254,127.015451019186
태원팰리스5차(432-1132),88.08,202204,7,500,55,6,37.5531182258031,127.007359887163
푸른마을(432-921),59.33,202208,5,"18,500",25,2,37.550932762911,127.00577070098
푸른마을(B),59.42,202203,29,"7,000",70,5,37.5509000472383,127.005960591816
푸른마을(B),59.42,202203,29,"7,000",70,5,37.5509000472383,127.005960591816
한진해모로,27.27,202201,3,"2,150",5,7,37.5637284114639,127.025710739466
한진해모로,27.27,202201,26,"2,150",5,5,37.5637284114639,127.025710739466
한진해모로,27.27,202202,14,866,12,3,37.5637284114639,127.025710739466
한진해모로,27.27,202204,18,"2,303",12,1,37.5637284114639,127.025710739466
한진해모로,27.27,202206,17,"3,177",2,4,37.5637284114639,127.025710739466
한진해모로,59.76,202211,7,"30,000",60,4,37.5637284114639,127.025710739466
한진해모로,27.27,202211,16,866,12,9,37.5637284114639,127.025710739466
현대,83.97,202202,9,"37,000",50,14,37.5605043095453,127.02297053804
현대,79.11,202202,10,"15,000",120,4,37.5605043095453,127.02297053804
현대,66.6,202202,12,"20,000",100,14,37.5605043095453,127.02297053804
현대,79.11,202202,22,"6,000",150,13,37.5605043095453,127.02297053804
현대,139.275,202202,24,"50,000",15,1,37.5605043095453,127.02297053804
현대,66.6,202202,25,"3,000",110,6,37.5605043095453,127.02297053804
현대,79.11,202202,26,"37,000",40,1,37.5605043095453,127.02297053804
현대,83.97,202203,1,"20,000",55,13,37.5605043095453,127.02297053804
현대,83.97,202203,4,"20,000",130,14,37.5605043095453,127.02297053804
현대,83.97,202203,5,"20,000",130,7,37.5605043095453,127.02297053804
현대,66.6,202203,11,"5,000",140,10,37.5605043095453,127.02297053804
현대,79.11,202203,25,"37,000",50,1,37.5605043095453,127.02297053804
현대,79.11,202203,28,"2,000",50,8,37.5605043095453,127.02297053804
현대,79.11,202205,7,"26,500",20,4,37.5605043095453,127.02297053804
현대,66.6,202205,9,"35,000",30,15,37.5605043095453,127.02297053804
현대,121.14,202205,23,"43,000",17,10,37.5605043095453,127.02297053804
현대,79.11,202206,15,"28,000",40,6,37.5605043095453,127.02297053804
현대,83.97,202206,30,"30,000",80,6,37.5605043095453,127.02297053804
현대,66.6,202207,2,"30,000",70,2,37.5605043095453,127.02297053804
현대,83.97,202207,28,"20,000",110,3,37.5605043095453,127.02297053804
현대,121.14,202208,5,"5,000",157,1,37.5605043095453,127.02297053804
현대,83.97,202208,10,"42,000",36,5,37.5605043095453,127.02297053804
현대,83.97,202208,10,"42,000",36,5,37.5605043095453,127.02297053804
현대,66.6,202208,17,"30,000",60,9,37.5605043095453,127.02297053804
현대,83.97,202208,22,"39,000",50,5,37.5605043095453,127.02297053804
현대,122.275,202208,29,"46,000",40,15,37.5605043095453,127.02297053804
현대,139.275,202209,15,"60,000",50,6,37.5605043095453,127.02297053804
현대,83.97,202209,22,"33,000",60,14,37.5605043095453,127.02297053804
현대,83.97,202209,24,"22,000",75,13,37.5605043095453,127.02297053804
현대,79.11,202210,4,"24,000",80,5,37.5605043095453,127.02297053804
현대,79.11,202210,10,"25,000",50,15,37.5605043095453,127.02297053804
현대,122.275,202211,7,"5,000",210,9,37.5605043095453,127.02297053804
현대,83.97,202211,15,"26,000",60,4,37.5605043095453,127.02297053804
현대,139.275,202211,19,"40,000",80,6,37.5605043095453,127.02297053804
삼익,59.58,202206,22,"2,000",120,4,37.5597953581535,126.991592654887
삼익,59.58,202206,22,"2,000",120,4,37.5597953581535,126.991592654887
서제빌딩,21.45,202201,6,"1,000",60,10,37.5643899218959,127.001330851403
서제빌딩,24.2,202201,20,"1,000",65,5,37.5643899218959,127.001330851403
서제빌딩,21.45,202202,17,"1,000",60,11,37.5643899218959,127.001330851403
서제빌딩,21.45,202202,22,"1,000",60,10,37.5643899218959,127.001330851403
서제빌딩,21.45,202203,16,"1,000",60,5,37.5643899218959,127.001330851403
서제빌딩,24.2,202206,9,"1,000",65,5,37.5643899218959,127.001330851403
서제빌딩,21.45,202206,25,"1,000",60,6,37.5643899218959,127.001330851403
서제빌딩,21.45,202206,30,"1,000",60,12,37.5643899218959,127.001330851403
서제빌딩,21.45,202207,9,"1,000",60,9,37.5643899218959,127.001330851403
오렌지카운티을지로,24.19,202202,10,"5,000",75,8,37.5652276672427,127.001411116707
오렌지카운티을지로,12.26,202202,19,500,58,9,37.5652276672427,127.001411116707
오렌지카운티을지로,15.79,202202,23,"1,000",75,15,37.5652276672427,127.001411116707
오렌지카운티을지로,15.79,202203,14,"3,650",14,14,37.5652276672427,127.001411116707
오렌지카운티을지로,15.79,202203,23,"3,950",13,14,37.5652276672427,127.001411116707
오렌지카운티을지로,12.43,202205,15,"1,000",63,9,37.5652276672427,127.001411116707
오렌지카운티을지로,12.43,202208,26,"15,000",6,11,37.5652276672427,127.001411116707
오렌지카운티을지로,12.43,202209,18,"1,000",63,10,37.5652276672427,127.001411116707
오렌지카운티을지로,12.26,202209,27,"9,000",27,9,37.5652276672427,127.001411116707
오렌지카운티을지로,12.26,202210,8,500,58,8,37.5652276672427,127.001411116707
오렌지카운티을지로,12.43,202210,20,"1,000",63,11,37.5652276672427,127.001411116707
오렌지카운티을지로,12.43,202210,20,"1,000",63,11,37.5652276672427,127.001411116707
오렌지카운티을지로,12.43,202210,22,"1,000",60,13,37.5652276672427,127.001411116707
오렌지카운티을지로,12.26,202210,26,"10,000",19,11,37.5652276672427,127.001411116707
오렌지카운티을지로,12.26,202210,26,"10,000",19,11,37.5652276672427,127.001411116707
이지마루오장,14.49,202201,18,"2,000",60,10,37.5643884715851,127.00195688803
이지마루오장,14.49,202201,28,"1,000",70,8,37.5643884715851,127.00195688803
이지마루오장,14.49,202201,28,"1,000",70,8,37.5643884715851,127.00195688803
이지마루오장,24.66,202203,11,"2,000",115,15,37.5643884715851,127.00195688803
이지마루오장,23.94,202205,28,"29,000",7,15,37.5643884715851,127.00195688803
삼성파크빌(39-1),84.92,202203,26,"50,000",40,9,37.5672724536856,127.002765714935
신성아파트,42.31,202202,18,"1,000",60,7,37.563546252348,126.995814962096
신성아파트,49.22,202203,12,"8,520",15,9,37.563546252348,126.995814962096
신성아파트,49.22,202203,25,"2,000",60,9,37.563546252348,126.995814962096
신성아파트,40.83,202203,29,"1,100",65,9,37.563546252348,126.995814962096
신성아파트,42.31,202203,29,"1,000",62,7,37.563546252348,126.995814962096
신성아파트,48.56,202204,4,"3,000",42,10,37.563546252348,126.995814962096
신성아파트,82.61,202205,6,"3,000",100,6,37.563546252348,126.995814962096
신성아파트,82.61,202205,6,"3,000",100,6,37.563546252348,126.995814962096
신성아파트,52.1,202207,6,"2,000",60,6,37.563546252348,126.995814962096
신성아파트,48.56,202207,14,500,55,10,37.563546252348,126.995814962096
신성아파트,49.88,202207,31,100,65,8,37.563546252348,126.995814962096
신성아파트,49.88,202207,31,"1,000",65,8,37.563546252348,126.995814962096
신성아파트,50.58,202209,26,"15,000",20,7,37.563546252348,126.995814962096
신성아파트,50.58,202209,26,"15,000",20,7,37.563546252348,126.995814962096
신성아파트,40.83,202210,17,"13,700",0,9,37.563546252348,126.995814962096
신성아파트,40.83,202211,3,"10,000",50,9,37.563546252348,126.995814962096
장충,62.48,202205,5,"3,000",50,6,37.5592564889831,127.001675390514
장충,62.48,202205,5,"3,000",50,6,37.5592564889831,127.001675390514
장충,62.48,202205,5,"3,000",50,6,37.5592564889831,127.001675390514
장충,31.24,202206,17,"1,000",69,4,37.5592564889831,127.001675390514
장충,31.24,202207,8,"3,000",45,6,37.5592564889831,127.001675390514
파크원빌,13.51,202201,22,"1,000",60,7,37.560367072421,127.004543530031
파크원빌,13.12,202201,26,"1,000",60,3,37.560367072421,127.004543530031
파크원빌,20.01,202202,4,"1,000",70,4,37.560367072421,127.004543530031
파크원빌,13.51,202202,5,"1,000",60,6,37.560367072421,127.004543530031
파크원빌,18.71,202202,5,"1,000",65,2,37.560367072421,127.004543530031
파크원빌,13.12,202202,7,"1,000",60,8,37.560367072421,127.004543530031
파크원빌,13.51,202202,10,"1,000",60,5,37.560367072421,127.004543530031
파크원빌,13.51,202202,14,"1,000",60,4,37.560367072421,127.004543530031
파크원빌,13.51,202202,17,"1,000",60,4,37.560367072421,127.004543530031
파크원빌,13.12,202202,19,"1,000",60,5,37.560367072421,127.004543530031
파크원빌,13.51,202202,25,"1,000",60,5,37.560367072421,127.004543530031
파크원빌,20.01,202203,11,"1,000",70,3,37.560367072421,127.004543530031
파크원빌,13.51,202203,18,"1,000",60,3,37.560367072421,127.004543530031
파크원빌,14.22,202204,5,"1,000",60,8,37.560367072421,127.004543530031
파크원빌,13.51,202204,26,"1,000",58,9,37.560367072421,127.004543530031
파크원빌,13.51,202207,4,"1,000",60,9,37.560367072421,127.004543530031
파크원빌,20.01,202209,27,"1,000",70,4,37.560367072421,127.004543530031
파크원빌,14.22,202210,17,500,62,7,37.560367072421,127.004543530031
파크원빌,13.51,202210,26,"1,000",63,8,37.560367072421,127.004543530031
삼정아트테라스정동,13.8874,202201,11,"3,000",85,7,37.5632510909133,126.972031493823
삼정아트테라스정동,32.0134,202201,17,"30,000",45,2,37.5665870147753,126.973133171996
삼정아트테라스정동,13.8874,202201,21,"7,000",50,7,37.5632510909133,126.972031493823
삼정아트테라스정동,14.2664,202202,18,"10,000",43,8,37.5632510909133,126.972031493823
삼정아트테라스정동,32.0134,202202,28,"20,000",45,2,37.5632510909133,126.972031493823
삼정아트테라스정동,32.0134,202202,28,"20,000",45,2,37.5632510909133,126.972031493823
삼정아트테라스정동,17.7034,202203,11,"5,000",100,7,37.5632510909133,126.972031493823
삼정아트테라스정동,22.4734,202203,11,"5,000",130,5,37.5632510909133,126.972031493823
삼정아트테라스정동,22.4734,202203,11,"5,000",130,5,37.5632510909133,126.972031493823
삼정아트테라스정동,14.2664,202203,19,"5,000",60,9,37.5632510909133,126.972031493823
삼정아트테라스정동,32.0134,202203,19,"5,000",126,2,37.5632510909133,126.972031493823
삼정아트테라스정동,14.2664,202203,21,"5,000",50,8,37.5632510909133,126.972031493823
삼정아트테라스정동,18.6574,202203,24,"15,000",59,6,37.5632510909133,126.972031493823
삼정아트테라스정동,30.8396,202204,14,"5,000",250,8,37.5632510909133,126.972031493823
삼정아트테라스정동,17.7034,202204,15,"2,000",110,7,37.5632510909133,126.972031493823
삼정아트테라스정동,14.2664,202204,18,"9,000",55,7,37.5632510909133,126.972031493823
삼정아트테라스정동,13.8874,202204,25,"7,000",50,7,37.5632510909133,126.972031493823
삼정아트테라스정동,17.7034,202205,6,"15,000",70,7,37.5632510909133,126.972031493823
삼정아트테라스정동,17.7034,202205,21,"3,000",110,6,37.5632510909133,126.972031493823
삼정아트테라스정동,17.7034,202206,13,"3,000",100,6,37.5632510909133,126.972031493823
삼정아트테라스정동,18.6574,202206,21,"8,000",90,6,37.5632510909133,126.972031493823
삼정아트테라스정동,18.0824,202207,15,"2,000",103,2,37.5632510909133,126.972031493823
삼정아트테라스정동,22.4734,202207,16,"3,000",130,5,37.5632510909133,126.972031493823
삼정아트테라스정동,21.9449,202207,30,"5,000",135,8,37.5632510909133,126.972031493823
삼정아트테라스정동,13.8874,202208,15,"2,000",95,7,37.5632510909133,126.972031493823
삼정아트테라스정동,17.7034,202208,22,"3,000",90,7,37.5632510909133,126.972031493823
삼정아트테라스정동,17.7034,202208,22,"3,000",90,7,37.5632510909133,126.972031493823
삼정아트테라스정동,22.0989,202209,26,"20,000",50,8,37.5632510909133,126.972031493823
삼정아트테라스정동,17.7034,202210,4,"3,000",110,6,37.5632510909133,126.972031493823
삼정아트테라스정동,14.2664,202210,10,"18,000",25,9,37.5632510909133,126.972031493823
삼정아트테라스정동,24.2849,202210,10,"10,000",110,8,37.5632510909133,126.972031493823
삼정아트테라스정동,22.0989,202210,28,"3,500",100,6,37.5632510909133,126.972031493823
삼정아트테라스정동,36.7834,202211,2,"1,000",180,2,37.5632510909133,126.972031493823
삼정아트테라스정동,32.0134,202211,9,"5,000",126,2,37.5632510909133,126.972031493823
삼정아트테라스정동,17.7034,202211,21,"3,000",105,6,37.5632510909133,126.972031493823
삼정아트테라스정동,18.0824,202211,29,"10,000",50,4,37.5632510909133,126.972031493823
정동,46.26,202203,9,"20,000",22,3,37.5672903727987,126.970294421879
정동,45.94,202208,27,"2,000",90,1,37.5672903727987,126.970294421879
정동,44.96,202211,9,"12,000",50,3,37.5672903727987,126.970294421879
더플레이스충정로,22.67,202201,5,"1,000",76,2,37.558980785321,126.966068233101
더플레이스충정로,17.68,202201,15,"1,000",68,5,37.558980785321,126.966068233101
더플레이스충정로,17.04,202201,18,"1,000",70,6,37.558980785321,126.966068233101
더플레이스충정로,15.12,202201,22,"1,000",64,2,37.558980785321,126.966068233101
더플레이스충정로,17.68,202202,9,"1,000",69,5,37.558980785321,126.966068233101
더플레이스충정로,19.95,202202,9,"1,000",70,4,37.558980785321,126.966068233101
더플레이스충정로,13.36,202202,12,"1,000",62,6,37.558980785321,126.966068233101
더플레이스충정로,15.12,202202,16,"1,000",64,3,37.558980785321,126.966068233101
더플레이스충정로,22.67,202202,21,"1,000",75,2,37.558980785321,126.966068233101
더플레이스충정로,14.32,202204,1,"1,000",61,7,37.558980785321,126.966068233101
더플레이스충정로,13.36,202204,2,"1,000",64,7,37.558980785321,126.966068233101
더플레이스충정로,17.04,202204,13,"1,000",70,6,37.558980785321,126.966068233101
더플레이스충정로,17.04,202204,22,"1,000",68,2,37.558980785321,126.966068233101
더플레이스충정로,17.04,202204,29,"1,000",70,4,37.558980785321,126.966068233101
더플레이스충정로,14.32,202205,9,"1,000",61,7,37.558980785321,126.966068233101
더플레이스충정로,36.34,202205,10,"28,000",4,4,37.558980785321,126.966068233101
더플레이스충정로,22.67,202205,13,"1,000",76,3,37.558980785321,126.966068233101
더플레이스충정로,19.95,202205,21,"1,000",71,3,37.558980785321,126.966068233101
더플레이스충정로,40.95,202206,3,"3,000",93,3,37.558980785321,126.966068233101
더플레이스충정로,17.04,202206,13,"1,000",70,4,37.558980785321,126.966068233101
더플레이스충정로,15.12,202206,21,"1,000",64,5,37.558980785321,126.966068233101
더플레이스충정로,17.68,202207,20,"1,000",69,5,37.558980785321,126.966068233101
더플레이스충정로,19.95,202208,18,"1,000",71,2,37.558980785321,126.966068233101
더플레이스충정로,17.04,202210,18,"1,000",70,5,37.558980785321,126.966068233101
더플레이스충정로,17.68,202210,31,"1,000",69,3,37.558980785321,126.966068233101
리하우스(LEEHAUS),43.056,202201,10,"10,000",67,5,37.5599142889134,126.966632465339
리하우스(LEEHAUS),43.056,202201,13,"10,000",67,3,37.5599142889134,126.966632465339
리하우스(LEEHAUS),43.056,202202,7,"10,000",67,3,37.5599142889134,126.966632465339
리하우스(LEEHAUS),43.056,202202,9,"13,000",50,1,37.5599142889134,126.966632465339
리하우스(LEEHAUS),43.056,202202,9,"10,000",72,6,37.5599142889134,126.966632465339
리하우스(LEEHAUS),33.997,202202,9,"10,000",56,5,37.5599142889134,126.966632465339
리하우스(LEEHAUS),30.357,202202,15,"10,000",56,10,37.5599142889134,126.966632465339
리하우스(LEEHAUS),43.056,202202,17,"10,000",67,8,37.5599142889134,126.966632465339
리하우스(LEEHAUS),33.997,202202,22,"10,000",56,3,37.5599142889134,126.966632465339
리하우스(LEEHAUS),43.056,202205,3,"13,000",50,5,37.5599142889134,126.966632465339
리하우스(LEEHAUS),43.056,202206,29,"10,000",67,8,37.5599142889134,126.966632465339
리하우스(LEEHAUS),43.056,202207,16,"12,000",56,1,37.5599142889134,126.966632465339
리하우스(LEEHAUS),43.056,202207,28,"10,000",72,6,37.5599142889134,126.966632465339
리하우스(LEEHAUS),43.056,202209,19,"10,000",67,2,37.5599142889134,126.966632465339
리하우스(LEEHAUS),40.236,202210,13,"10,000",67,9,37.5599142889134,126.966632465339
리하우스(LEEHAUS),43.056,202210,14,"10,000",67,1,37.5599142889134,126.966632465339
리하우스(LEEHAUS),30.357,202210,24,"10,000",56,10,37.5599142889134,126.966632465339
리하우스(LEEHAUS),30.357,202210,24,"10,000",56,10,37.5599142889134,126.966632465339
리하우스(LEEHAUS),49.283,202211,5,"10,000",84,1,37.5599142889134,126.966632465339
브라운스톤(355-0),84.878,202201,25,"5,000",280,22,37.5608187887289,126.968225883547
브라운스톤(355-0),117.742,202201,27,"10,000",400,30,37.5608187887289,126.968225883547
브라운스톤(355-0),117.742,202201,27,"20,000",350,30,37.5608187887289,126.968225883547
브라운스톤(355-0),84.878,202201,28,"23,490",135,24,37.5608187887289,126.968225883547
브라운스톤(355-0),84.878,202202,11,"3,000",320,32,37.5608187887289,126.968225883547
브라운스톤(355-0),117.742,202202,12,"65,000",90,33,37.5608187887289,126.968225883547
브라운스톤(355-0),117.742,202202,12,"65,000",90,33,37.5608187887289,126.968225883547
브라운스톤(355-0),117.742,202205,12,"10,000",350,26,37.5608187887289,126.968225883547
브라운스톤(355-0),117.742,202205,27,"10,000",350,14,37.5608187887289,126.968225883547
브라운스톤(355-0),84.878,202208,6,"5,000",280,22,37.5608187887289,126.968225883547
브라운스톤(355-0),84.878,202209,2,"5,000",350,34,37.5608187887289,126.968225883547
브라운스톤(355-0),84.878,202209,2,"5,000",350,34,37.5608187887289,126.968225883547
삼성사이버빌리지,59.7,202201,7,"28,000",72,17,37.5589266608979,126.964320892997
삼성사이버빌리지,84.95,202202,3,"20,000",120,11,37.5589266608979,126.964320892997
삼성사이버빌리지,84.93,202202,5,"35,000",125,14,37.5589266608979,126.964320892997
삼성사이버빌리지,84.93,202202,5,"40,000",68,8,37.5589266608979,126.964320892997
삼성사이버빌리지,84.93,202202,19,"52,500",20,2,37.5589266608979,126.964320892997
삼성사이버빌리지,59.7,202202,22,"45,000",50,1,37.5589266608979,126.964320892997
삼성사이버빌리지,59.7,202202,22,"45,000",50,1,37.5589266608979,126.964320892997
삼성사이버빌리지,84.93,202202,23,"56,000",6,8,37.5589266608979,126.964320892997
삼성사이버빌리지,114.77,202203,4,"40,000",160,17,37.5589266608979,126.964320892997
삼성사이버빌리지,59.7,202204,2,"5,000",160,2,37.5589266608979,126.964320892997
삼성사이버빌리지,84.93,202204,7,"40,000",130,14,37.5589266608979,126.964320892997
삼성사이버빌리지,59.93,202204,23,"5,000",180,3,37.5589266608979,126.964320892997
삼성사이버빌리지,114.77,202204,30,"10,000",270,3,37.5589266608979,126.964320892997
삼성사이버빌리지,76.83,202205,13,"41,000",5,1,37.5589266608979,126.964320892997
삼성사이버빌리지,76.83,202205,13,"41,000",5,1,37.5589266608979,126.964320892997
삼성사이버빌리지,84.95,202205,17,"48,000",100,13,37.5589266608979,126.964320892997
삼성사이버빌리지,59.7,202205,27,"5,000",155,10,37.5589266608979,126.964320892997
삼성사이버빌리지,59.93,202206,10,"49,000",30,14,37.5589266608979,126.964320892997
삼성사이버빌리지,84.95,202206,13,"53,000",30,15,37.5589266608979,126.964320892997
삼성사이버빌리지,84.93,202206,21,"5,000",172,10,37.5589266608979,126.964320892997
삼성사이버빌리지,84.95,202206,28,"5,000",179,12,37.5589266608979,126.964320892997
삼성사이버빌리지,84.95,202207,2,"20,000",120,11,37.5589266608979,126.964320892997
삼성사이버빌리지,59.93,202207,5,"5,000",165,8,37.5589266608979,126.964320892997
삼성사이버빌리지,59.7,202207,15,"5,000",155,10,37.5589266608979,126.964320892997
삼성사이버빌리지,84.95,202208,17,"30,000",119,10,37.5589266608979,126.964320892997
삼성사이버빌리지,59.7,202208,18,"20,000",80,9,37.5589266608979,126.964320892997
삼성사이버빌리지,59.7,202208,18,"20,000",87,9,37.5589266608979,126.964320892997
삼성사이버빌리지,59.7,202208,20,"50,000",40,5,37.5589266608979,126.964320892997
삼성사이버빌리지,84.93,202208,25,"38,000",40,12,37.5589266608979,126.964320892997
삼성사이버빌리지,59.7,202209,2,"5,000",137,8,37.5589266608979,126.964320892997
삼성사이버빌리지,59.7,202209,6,"28,000",100,17,37.5589266608979,126.964320892997
삼성사이버빌리지,84.93,202209,28,"7,000",185,10,37.5589266608979,126.964320892997
삼성사이버빌리지,114.77,202210,13,"52,000",70,9,37.5589266608979,126.964320892997
삼성사이버빌리지,84.93,202210,13,"6,000",158,5,37.5589266608979,126.964320892997
삼성사이버빌리지,59.93,202210,29,"48,000",35,13,37.5589266608979,126.964320892997
삼성사이버빌리지,114.77,202211,11,"20,000",120,11,37.5589266608979,126.964320892997
삼성사이버빌리지,114.77,202211,11,"20,000",120,11,37.5589266608979,126.964320892997
삼성사이버빌리지,114.77,202211,11,"20,000",210,11,37.5589266608979,126.964320892997
성요셉,68.0,202202,15,"12,000",25,6,37.5595897344199,126.967220804554
성요셉,26.45,202203,20,"1,500",43,5,37.5595897344199,126.967220804554
성요셉,26.45,202204,14,"1,000",85,4,37.5595897344199,126.967220804554
중림동삼성사이버빌리지(임대,31.59,202205,19,"2,614",11,9,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202205,22,"1,601",19,13,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202206,9,"4,802",3,3,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202206,20,"1,456",17,1,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202206,20,"1,456",17,14,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202206,20,"1,456",17,16,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202206,20,"1,456",17,4,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202206,20,582,19,1,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202206,20,582,19,14,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202206,20,582,19,16,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202206,20,582,19,4,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202206,24,"1,456",17,11,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202207,14,"1,456",17,6,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202207,18,"3,290",7,2,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202207,20,"1,456",17,7,37.5570525633417,126.964843753278
중림동삼성사이버빌리지(임대,31.59,202208,11,"3,290",7,1,37.5570525633417,126.964843753278
남산센트럴자이,82.413,202202,12,"50,000",110,12,37.562514395202,126.997824376224
남산센트럴자이,80.473,202202,14,"5,000",300,11,37.562514395202,126.997824376224
남산센트럴자이,114.84,202202,17,"5,000",400,11,37.562514395202,126.997824376224
남산센트럴자이,114.84,202202,18,"75,000",120,6,37.562514395202,126.997824376224
남산센트럴자이,80.473,202202,22,"58,000",30,19,37.562514395202,126.997824376224
남산센트럴자이,82.413,202204,9,"34,000",100,18,37.562514395202,126.997824376224
남산센트럴자이,160.505,202205,18,0,600,27,37.562514395202,126.997824376224
남산센트럴자이,89.307,202207,9,"47,000",85,14,37.562514395202,126.997824376224
남산센트럴자이,137.166,202207,15,0,500,21,37.562514395202,126.997824376224
남산센트럴자이,135.533,202209,8,"10,000",400,10,37.562514395202,126.997824376224
남산센트럴자이,135.533,202209,8,"10,000",400,10,37.562514395202,126.997824376224
남산센트럴자이,139.936,202209,23,"90,000",160,27,37.562514395202,126.997824376224
남산센트럴자이,82.413,202210,11,"30,000",200,7,37.562514395202,126.997824376224
진양상가,71.93,202201,10,"5,000",100,16,37.5624227137843,126.995931151636
진양상가,71.93,202201,12,"2,000",100,5,37.5624227137843,126.995931151636
진양상가,71.93,202201,15,"3,000",93,10,37.5624227137843,126.995931151636
진양상가,71.93,202201,17,500,45,9,37.5624227137843,126.995931151636
진양상가,71.93,202203,1,"2,000",100,11,37.5624227137843,126.995931151636
진양상가,95.8,202206,13,500,28,16,37.5624227137843,126.995931151636
진양상가,71.93,202207,12,"15,000",50,5,37.5624227137843,126.995931151636
진양상가,71.93,202210,10,"3,000",120,11,37.5624227137843,126.995931151636
이지마루충무로,27.8,202205,9,"2,000",110,12,37.5633038671403,126.999458069058
이지마루충무로,28.43,202206,25,"15,000",55,10,37.5633038671403,126.999458069058
이지마루충무로,28.43,202206,25,"15,000",55,10,37.5633038671403,126.999458069058
충무로엘크루메크로시티2,22.75,202202,5,"3,000",65,6,37.5633945987251,126.999994227546
충무로엘크루메크로시티2,22.75,202202,12,"1,000",73,7,37.5633945987251,126.999994227546
충무로엘크루메크로시티2,35.55,202203,10,"2,000",120,14,37.5633945987251,126.999994227546
충무로엘크루메크로시티2,22.75,202204,9,"1,000",75,6,37.5633945987251,126.999994227546
