단지명,전용면적,계약년도,계약일,위도,경도,지하철거리,계약날짜,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장,일일가격,층_-1,층_1,층_2,층_3,층_4,층_5,층_6,층_7,층_8,층_9,층_10,층_11,층_12,층_13,층_14,층_15,층_16,층_17,층_18,층_19,층_20,층_21,층_22,층_23,층_24,층_25,층_26,층_27,층_28,층_29,층_30,층_31,층_32,층_33,층_34,지하철역_동대입구역,지하철역_동묘앞역,지하철역_명동역,지하철역_버티고개역,지하철역_상왕십리역,지하철역_서대문역,지하철역_서울역,지하철역_시청역,지하철역_신금호역,지하철역_신당역,지하철역_신설동역,지하철역_약수역,지하철역_을지로4가역,지하철역_청구역,지하철역_충무로역,지하철역_충정로(경기대입구)역,지하철역_회현(남대문시장)역
서울역센트럴자이,84.97199999999998,2022-05-01,11,37.5547800420518,126.964458224138,546.5467807347819,2022/05/11,1275.5,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,60.763888888888886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,114.88,2022-05-01,12,37.5471667734011,127.005677166122,153.7732236879109,2022/05/12,1277.0,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,49.09722222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
약수하이츠,57.63,2022-11-01,4,37.5551915990934,127.016359379417,358.1312622656157,2022/11/04,1422.1,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,25.798611111111114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산트라팰리스,116.11,2022-01-01,21,37.5539946799726,126.975612746457,300.40511873242406,2022/01/21,1190.4,8,5,9,0,115,37,95,8,83.49973589710727,후암삼거리,58.00694444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
충무로헤센스마트,19.76,2022-07-01,8,37.5613425706769,126.998598124335,399.4739356787322,2022/07/08,1302.7,17,7,15,1,117,36,52,32,166.95499565803877,퇴계로5가,8.4375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
현대,83.97,2022-08-01,22,37.560504309545294,127.02297053804,642.5304144954268,2022/08/22,1326.7,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,21.875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산타운,59.94,2022-11-01,3,37.5471667734011,127.005677166122,153.7732236879109,2022/11/03,1418.0,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,28.194444444444443,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
중림동삼성사이버빌리지(임대,31.59,2022-06-01,20,37.5570525633417,126.964843753278,297.14149153187014,2022/06/20,1287.5,4,3,10,0,68,27,71,4,274.970024395487,종근당.충정로역,3.1872222222222217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
한양I-Class,16.37,2022-04-01,15,37.567104494618896,127.023295498547,363.603136827756,2022/04/15,1224.2,6,1,0,3,23,7,4,23,29.19137096272764,황학동주민센터,10.208333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산타운,114.88,2022-11-01,16,37.5471667734011,127.005677166122,153.7732236879109,2022/11/16,1322.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,45.369791666666664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운,59.94,2022-11-01,6,37.5471667734011,127.005677166122,153.7732236879109,2022/11/06,1422.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,28.680555555555557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
래미안하이베르,59.95,2022-09-01,2,37.5610379790132,127.020985832433,524.9534945478343,2022/09/02,1351.4,7,0,1,0,44,15,23,27,264.0077328980435,동화동,33.541666666666664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
약수하이츠,57.63,2022-10-01,19,37.5551915990934,127.016359379417,358.1312622656157,2022/10/19,1425.6,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,26.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산타운,114.88,2022-01-01,8,37.5471667734011,127.005677166122,153.7732236879109,2022/01/08,1199.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,18.51388888888889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
약수역더시티,18.86,2022-03-01,23,37.5532054555858,127.010718554062,121.62177508889047,2022/03/23,1221.4,18,3,9,1,52,16,29,8,97.22627239547982,약수역,13.680555555555555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
약수하이츠,65.37,2022-08-01,24,37.5551915990934,127.016359379417,358.1312622656157,2022/08/24,1341.8,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,18.680555555555557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
한양I-Class,16.37,2022-04-01,30,37.567104494618896,127.023295498547,363.603136827756,2022/04/30,1269.4,6,1,0,3,23,7,4,23,29.19137096272764,황학동주민센터,10.208333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
리하우스(LEEHAUS),43.056,2022-01-01,13,37.5599142889134,126.966632465339,200.555682270846,2022/01/13,1189.9,10,3,15,0,102,32,89,7,114.02735679071988,한국경제신문사.서소문역사공원,12.902777777777779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
동대문와이즈캐슬,15.55,2022-07-01,6,37.5657536581952,127.015443726545,76.31378679879745,2022/07/06,1298.0,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,11.145833333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LIG서울역리가,84.98659999999998,2022-02-01,9,37.5562729792512,126.966882959987,421.6932281404668,2022/02/09,1197.8,7,3,15,0,74,30,74,4,168.61624434442572,서울의료보건고등학교.서울역서부,23.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
삼성파크빌(39-1),84.92,2022-03-01,26,37.5672724536856,127.002765714935,368.7811146460253,2022/03/26,1219.4,14,1,0,9,70,26,37,31,82.79878941922796,방산시장.훈련원종합체육관,15.347222222222223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
리마크빌동대문,25.99,2022-05-01,6,37.565794853643695,127.016623843671,58.061356897640906,2022/05/06,1261.8,10,5,0,10,43,14,17,31,187.3336720760136,신당역.중앙시장앞,16.697916666666668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
청구e편한세상,59.89,2022-07-01,5,37.5599601596254,127.015451019186,148.0705761514984,2022/07/05,1297.9,4,1,1,0,63,20,29,31,70.23484133934264,청구역,34.375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
서울역센트럴자이,59.9707,2022-02-01,24,37.5547800420518,126.964458224138,546.5467807347819,2022/02/24,1192.1,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,17.32638888888889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
더플레이스충정로,19.95,2022-08-01,18,37.558980785321,126.966068233101,169.5458754048524,2022/08/18,1309.8,10,4,16,0,90,31,86,5,152.21828755716365,종근당.충정로역,12.180555555555555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,84.87999999999998,2022-03-01,28,37.5471667734011,127.005677166122,153.7732236879109,2022/03/28,1218.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,18.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운,84.87999999999998,2022-06-01,3,37.5471667734011,127.005677166122,153.7732236879109,2022/06/03,1251.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,28.819444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
삼성,114.91,2022-04-01,27,37.558535883830494,127.01844745293,472.8633597877952,2022/04/27,1248.3,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,20.916666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
오렌지카운티을지로,12.43,2022-10-01,22,37.5652276672427,127.001411116707,351.93310458901897,2022/10/22,1431.7,23,4,7,3,90,33,49,30,111.17973797505265,베이튼호텔,10.416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
약수하이츠,84.87999999999998,2022-05-01,28,37.5551915990934,127.016359379417,358.1312622656157,2022/05/28,1266.4,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,32.43055555555555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
롯데캐슬,84.92,2022-06-01,3,37.57081054646992,127.021463886656,533.615752338311,2022/06/03,1251.2,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,32.291666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
삼성사이버빌리지,59.7,2022-08-01,18,37.5589266608979,126.964320892997,86.42285253868776,2022/08/18,1309.8,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,20.277777777777775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
삼풍,66.16,2022-09-01,29,37.5562356950172,126.982522001434,454.6283217151399,2022/09/29,1436.5,12,6,10,1,156,45,110,11,156.67675958810668,남산케이블카,13.972222222222221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
약수하이츠,114.92,2022-07-01,8,37.5551915990934,127.016359379417,358.1312622656157,2022/07/08,1302.7,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,35.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
삼성,59.97,2022-11-01,14,37.558535883830494,127.01844745293,472.8633597877952,2022/11/14,1334.1,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,19.298611111111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
삼성,59.97,2022-02-01,8,37.558535883830494,127.01844745293,472.8633597877952,2022/02/08,1199.4,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,24.20138888888889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
신성아파트,48.56,2022-07-01,14,37.563546252348,126.995814962096,280.85980054223285,2022/07/14,1305.9,24,6,13,1,131,36,71,27,177.86168819127246,충무로역8번출구.대한극장앞,9.322916666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
브라운스톤(355-0),84.878,2022-09-01,2,37.560818788728895,126.968225883547,361.7916452355358,2022/09/02,1351.4,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원,60.06944444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
삼성사이버빌리지,59.7,2022-02-01,22,37.5589266608979,126.964320892997,86.42285253868776,2022/02/22,1194.6,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,16.145833333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
청구e편한세상,84.95,2022-08-01,27,37.5599601596254,127.015451019186,148.0705761514984,2022/08/27,1336.9,4,1,1,0,63,20,29,31,70.23484133934264,청구역,46.80555555555555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
대우디오빌,73.86,2022-03-01,11,37.5550198699539,126.967199040035,300.47515523891445,2022/03/11,1228.7,2,2,10,0,69,27,69,4,106.44698287229602,손기정체육공원입구,21.875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
리하우스(LEEHAUS),30.357,2022-10-01,24,37.5599142889134,126.966632465339,200.555682270846,2022/10/24,1436.6,10,3,15,0,102,32,89,7,114.02735679071988,한국경제신문사.서소문역사공원,13.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
진양상가,71.93,2022-01-01,10,37.5624227137843,126.995931151636,197.7903468724876,2022/01/10,1202.4,22,6,12,1,129,37,71,25,65.48284525938637,충무로역8번출구.대한극장앞,17.534722222222218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
남산SKLEADERSVIEW,122.7,2022-04-01,19,37.5591253443035,126.980603849217,219.1012691707696,2022/04/19,1232.8,38,9,21,6,163,50,119,11,184.96757304494523,남산3호터널.서울애니메이션센터,76.04166666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
남산타운,59.94,2022-03-01,9,37.5471667734011,127.005677166122,153.7732236879109,2022/03/09,1225.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,21.86111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
삼정아트테라스정동,18.6574,2022-06-01,21,37.5632510909133,126.972031493823,300.9137610337463,2022/06/21,1291.7,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩,16.944444444444446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
롯데캐슬,33.62,2022-05-01,12,37.57081054646992,127.021463886656,533.615752338311,2022/05/12,1277.0,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,3.9557291666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
약수하이츠,57.63,2022-09-01,29,37.5551915990934,127.016359379417,358.1312622656157,2022/09/29,1436.5,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,26.38888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
덕수궁롯데캐슬,56.2897,2022-08-01,16,37.5637084894676,126.970042986983,377.9433754112008,2022/08/16,1303.1,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단,40.694444444444436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
남산타운,114.88,2022-08-01,12,37.5471667734011,127.005677166122,153.7732236879109,2022/08/12,1302.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,27.527777777777782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
삼정아트테라스정동,22.4734,2022-07-01,16,37.5632510909133,126.972031493823,300.9137610337463,2022/07/16,1310.0,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩,22.604166666666668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
리하우스(LEEHAUS),43.056,2022-02-01,17,37.5599142889134,126.966632465339,200.555682270846,2022/02/17,1196.9,10,3,15,0,102,32,89,7,114.02735679071988,한국경제신문사.서소문역사공원,12.902777777777779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
브라운스톤(355-0),84.878,2022-02-01,11,37.560818788728895,126.968225883547,361.7916452355358,2022/02/11,1196.0,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원,53.854166666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
롯데캐슬,84.92,2022-08-01,5,37.57081054646992,127.021463886656,533.615752338311,2022/08/05,1309.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,32.40277777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
리마크빌동대문,24.96,2022-01-01,24,37.565794853643695,127.016623843671,58.061356897640906,2022/01/24,1193.6,10,5,0,10,43,14,17,31,187.3336720760136,신당역.중앙시장앞,15.173611111111114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
동대문솔하임,23.42,2022-07-01,5,37.5677165362185,127.016348082451,174.3397765958725,2022/07/05,1297.9,8,4,1,11,42,14,17,30,87.4723582497348,성동공업고등학교(무궁화회관),16.979166666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산타운(임대),32.76,2022-06-01,20,37.5471667734011,127.005677166122,153.7732236879109,2022/06/20,1287.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.9563194444444445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울역센트럴자이,59.943,2022-04-01,22,37.5547800420518,126.964458224138,546.5467807347819,2022/04/22,1236.4,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,36.041666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
중림동삼성사이버빌리지(임대,31.59,2022-06-01,20,37.5570525633417,126.964843753278,297.14149153187014,2022/06/20,1287.5,4,3,10,0,68,27,71,4,274.970024395487,종근당.충정로역,3.1872222222222217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,84.87999999999998,2022-01-01,10,37.5471667734011,127.005677166122,153.7732236879109,2022/01/10,1202.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,9.51388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
오렌지카운티을지로,15.79,2022-03-01,14,37.5652276672427,127.001411116707,351.93310458901897,2022/03/14,1232.4,23,4,7,3,90,33,49,30,111.17973797505265,베이튼호텔,2.967013888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
약수하이츠,114.92,2022-06-01,17,37.5551915990934,127.016359379417,358.1312622656157,2022/06/17,1284.1,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,39.09722222222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산타운,59.94,2022-09-01,29,37.5471667734011,127.005677166122,153.7732236879109,2022/09/29,1436.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,33.47222222222222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
삼성사이버빌리지,114.77,2022-11-01,11,37.5589266608979,126.964320892997,86.42285253868776,2022/11/11,1370.1,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,29.027777777777775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
롯데캐슬,84.9,2022-05-01,13,37.57081054646992,127.021463886656,533.615752338311,2022/05/13,1286.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,32.291666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
롯데캐슬,59.91,2022-09-01,20,37.57081054646992,127.021463886656,533.615752338311,2022/09/20,1390.1,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,18.861111111111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
