단지명,전용면적,보증금,월세,층,지하철역,지하철거리,500m음식점수,환율,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),금리,보증금고려월세
남산타운(임대),32.76,1265.0,16,17,버티고개역,153.7732236879109,27,1240.4,30,13,28,6,38.78579684636771,1.25,17.317708333333332
롯데캐슬,84.9,20000.0,130,29,신설동역,533.615752338311,40,1240.4,21,7,4,23,99.42774589932525,1.25,150.83333333333334
롯데캐슬,59.94,10000.0,150,10,신설동역,533.615752338311,40,1220.6,21,7,4,23,99.42774589932525,1.25,160.41666666666666
파크원빌,13.51,1000.0,60,3,동대입구역,173.3487208435671,123,1220.6,87,29,50,29,101.49308138878293,1.25,61.04166666666666
서울역센트럴자이,59.943,30000.0,170,3,충정로(경기대입구)역,546.5467807347819,101,1220.6,47,20,55,4,161.22384425777142,1.25,201.25
청구e편한세상,59.89,40000.0,110,10,청구역,148.0705761514984,96,1220.6,63,20,29,31,70.23484133934264,1.25,151.66666666666666
롯데캐슬,84.89,10000.0,200,27,신설동역,533.615752338311,40,1220.6,21,7,4,23,99.42774589932525,1.25,210.41666666666663
약수하이츠,57.63,20000.0,55,7,신금호역,358.1312622656157,4,1220.6,47,17,24,13,392.9343565790587,1.25,75.83333333333333
남산타운,114.88,35000.0,185,16,버티고개역,153.7732236879109,27,1220.6,30,13,28,6,38.78579684636771,1.25,221.45833333333331
남산타운,59.94,10000.0,85,15,버티고개역,153.7732236879109,27,1220.6,30,13,28,6,38.78579684636771,1.25,95.41666666666669
남산타운,114.88,35000.0,185,16,버티고개역,153.7732236879109,27,1220.6,30,13,28,6,38.78579684636771,1.25,221.45833333333331
삼성,114.91,60000.0,85,15,신금호역,472.8633597877952,20,1220.6,55,17,24,29,25.03257628178961,1.25,147.5
삼정아트테라스정동,14.2664,5000.0,60,9,시청역,300.9137610337463,514,1220.6,143,42,101,11,230.68420809566103,1.25,65.20833333333333
삼정아트테라스정동,32.0134,5000.0,126,2,시청역,300.9137610337463,514,1220.6,143,42,101,11,230.68420809566103,1.25,131.20833333333334
서울역센트럴자이,59.943,30000.0,150,23,충정로(경기대입구)역,546.5467807347819,101,1220.6,47,20,55,4,161.22384425777142,1.25,181.25
약수하이츠,57.63,20000.0,55,7,신금호역,358.1312622656157,4,1220.6,47,17,24,13,392.9343565790587,1.25,75.83333333333333
성요셉,26.45,1500.0,43,5,충정로(경기대입구)역,251.4961266826327,184,1220.6,110,33,89,7,89.58760208287616,1.25,44.5625
서울역센트럴자이,72.97329999999998,45000.0,150,11,충정로(경기대입구)역,546.5467807347819,101,1220.6,47,20,55,4,161.22384425777142,1.25,196.875
서울역센트럴자이,72.97329999999998,45000.0,150,11,충정로(경기대입구)역,546.5467807347819,101,1220.6,47,20,55,4,161.22384425777142,1.25,196.875
청구e편한세상(임대),35.79,5489.0,1,3,청구역,148.0705761514984,96,1211.1,63,20,29,31,70.23484133934264,1.25,6.717708333333333
서울역센트럴자이,84.97199999999998,20000.0,250,4,충정로(경기대입구)역,546.5467807347819,101,1211.1,47,20,55,4,161.22384425777142,1.25,270.8333333333333
창성그린빌,63.74,10000.0,80,5,신당역,522.9827756608207,105,1211.1,22,7,4,23,167.20922225823793,1.25,90.41666666666669
롯데캐슬,84.97,30000.0,82,12,신설동역,533.615752338311,40,1211.1,21,7,4,23,99.42774589932525,1.25,113.25
삼정아트테라스정동,14.2664,5000.0,50,8,시청역,300.9137610337463,514,1211.1,143,42,101,11,230.68420809566103,1.25,55.208333333333336
신당파인힐하나유보라,30.4927,4000.0,66,6,상왕십리역,413.01287042336577,8,1211.1,18,7,4,22,17.8702147977542,1.25,70.16666666666667
롯데캐슬,59.94,7000.0,130,25,신설동역,533.615752338311,40,1211.1,21,7,4,23,99.42774589932525,1.25,137.29166666666666
서울역센트럴자이,59.943,5000.0,270,4,충정로(경기대입구)역,546.5467807347819,101,1213.7,47,20,55,4,161.22384425777142,1.25,275.2083333333333
청구e편한세상(임대),35.79,5489.0,1,14,청구역,148.0705761514984,96,1213.7,63,20,29,31,70.23484133934264,1.25,6.717708333333333
남산타운,114.88,5000.0,240,8,버티고개역,153.7732236879109,27,1213.7,30,13,28,6,38.78579684636771,1.25,245.20833333333331
약수역더시티,18.86,2000.0,80,3,약수역,121.62177508889047,77,1221.4,52,16,29,8,97.22627239547982,1.25,82.08333333333333
오렌지카운티을지로,15.79,3950.0,13,14,을지로4가역,351.93310458901897,273,1221.4,90,33,49,30,111.17973797505265,1.25,17.114583333333332
남산타운,114.88,65000.0,100,2,버티고개역,153.7732236879109,27,1221.4,30,13,28,6,38.78579684636771,1.25,167.70833333333331
청계천두산위브더제니스,92.1357,40000.0,162,24,신당역,117.13990056099556,159,1212.7,42,14,17,30,190.9665407319669,1.25,203.66666666666663
남산타운,59.94,3000.0,135,9,버티고개역,153.7732236879109,27,1212.7,30,13,28,6,38.78579684636771,1.25,138.125
남산타운,59.94,10000.0,140,18,버티고개역,153.7732236879109,27,1212.7,30,13,28,6,38.78579684636771,1.25,150.41666666666666
남산타운,84.87999999999998,10000.0,270,3,버티고개역,153.7732236879109,27,1212.7,30,13,28,6,38.78579684636771,1.25,280.4166666666667
삼정아트테라스정동,18.6574,15000.0,59,6,시청역,300.9137610337463,514,1212.7,143,42,101,11,230.68420809566103,1.25,74.625
약수역더시티,18.86,13000.0,20,10,약수역,121.62177508889047,77,1212.7,52,16,29,8,97.22627239547982,1.25,33.541666666666664
롯데캐슬,59.91,5000.0,160,27,신설동역,533.615752338311,40,1219.4,21,7,4,23,99.42774589932525,1.25,165.20833333333334
롯데캐슬,84.92,5000.0,179,31,신설동역,533.615752338311,40,1219.4,21,7,4,23,99.42774589932525,1.25,184.20833333333331
청구e편한세상(임대),35.79,2799.0,16,1,청구역,148.0705761514984,96,1219.4,63,20,29,31,70.23484133934264,1.25,18.915625
신성아파트,49.22,2000.0,60,9,충무로역,280.85980054223285,233,1219.4,131,36,71,27,177.86168819127246,1.25,62.083333333333336
현대,79.11,37000.0,50,1,신당역,642.5304144954268,81,1219.4,27,9,13,16,145.0156737035655,1.25,88.54166666666666
aaa,42.37,15000.0,50,10,신당역,147.34851997175824,164,1219.4,42,14,17,30,121.06555380445334,1.25,65.625
서울역센트럴자이,59.943,60000.0,80,9,충정로(경기대입구)역,546.5467807347819,101,1219.4,47,20,55,4,161.22384425777142,1.25,142.5
남산타운,84.87999999999998,5000.0,150,14,버티고개역,153.7732236879109,27,1219.4,30,13,28,6,38.78579684636771,1.25,155.20833333333334
aaa,42.37,15000.0,50,10,신당역,147.34851997175824,164,1219.4,42,14,17,30,121.06555380445334,1.25,65.625
삼성파크빌(39-1),84.92,50000.0,40,9,동대문역사문화공원역,368.7811146460253,270,1219.4,70,26,37,31,82.79878941922796,1.25,92.08333333333334
롯데캐슬,84.89,12000.0,160,10,신설동역,533.615752338311,40,1219.4,21,7,4,23,99.42774589932525,1.25,172.5
청계리버팰리스A,26.14,2000.0,100,8,신당역,466.3286252766708,105,1219.4,23,7,4,23,195.84421612288423,1.25,102.08333333333331
약수하이츠,57.63,35000.0,60,4,신금호역,358.1312622656157,4,1218.3,47,17,24,13,392.9343565790587,1.25,96.45833333333334
신당파인힐하나유보라,24.3931,1000.0,71,9,상왕십리역,413.01287042336577,8,1218.3,18,7,4,22,17.8702147977542,1.25,72.04166666666667
남산타운,84.87999999999998,5000.0,200,4,버티고개역,153.7732236879109,27,1218.3,30,13,28,6,38.78579684636771,1.25,205.20833333333331
삼성,114.91,5000.0,255,19,신금호역,472.8633597877952,20,1218.3,55,17,24,29,25.03257628178961,1.25,260.2083333333333
서울역한라비발디센트럴,84.9774,72000.0,9,5,서울역,376.5303456813306,89,1218.3,67,24,65,4,37.0031250698845,1.25,84.0
삼성,59.97,39000.0,5,17,신금호역,472.8633597877952,20,1218.3,55,17,24,29,25.03257628178961,1.25,45.625
남산타운,84.87999999999998,55000.0,80,3,버티고개역,153.7732236879109,27,1218.3,30,13,28,6,38.78579684636771,1.25,137.29166666666666
남산타운,84.87999999999998,60000.0,50,12,버티고개역,153.7732236879109,27,1218.3,30,13,28,6,38.78579684636771,1.25,112.5
현대,79.11,2000.0,50,8,신당역,642.5304144954268,81,1218.3,27,9,13,16,145.0156737035655,1.25,52.083333333333336
남산타운(임대),32.76,2955.0,6,16,버티고개역,153.7732236879109,27,1218.3,30,13,28,6,38.78579684636771,1.25,9.078125
롯데캐슬,59.94,5000.0,160,32,신설동역,533.615752338311,40,1218.3,21,7,4,23,99.42774589932525,1.25,165.20833333333334
신성아파트,40.83,1100.0,65,9,충무로역,280.85980054223285,233,1225.7,131,36,71,27,177.86168819127246,1.25,66.14583333333333
푸른마을(B),59.42,7000.0,70,5,버티고개역,334.70367130649845,68,1225.7,38,16,38,6,147.38023199136975,1.25,77.29166666666667
한양I-Class,16.37,13000.0,7,14,신당역,363.603136827756,77,1225.7,23,7,4,23,29.19137096272764,1.25,20.541666666666664
신성아파트,42.31,1000.0,62,7,충무로역,280.85980054223285,233,1225.7,131,36,71,27,177.86168819127246,1.25,63.04166666666666
푸른마을(B),59.42,7000.0,70,5,버티고개역,334.70367130649845,68,1225.7,38,16,38,6,147.38023199136975,1.25,77.29166666666667
삼성,84.95999999999998,42000.0,15,9,신금호역,472.8633597877952,20,1225.7,55,17,24,29,25.03257628178961,1.25,58.75
남산타운,84.87999999999998,40000.0,50,14,버티고개역,153.7732236879109,27,1220.5,30,13,28,6,38.78579684636771,1.25,91.66666666666666
남산타운,84.87999999999998,10000.0,127,8,버티고개역,153.7732236879109,27,1220.5,30,13,28,6,38.78579684636771,1.25,137.41666666666666
롯데캐슬,59.91,5000.0,150,8,신설동역,533.615752338311,40,1220.5,21,7,4,23,99.42774589932525,1.25,155.20833333333334
황학아크로타워,84.962,10000.0,240,17,신당역,191.4923447599134,76,1210.7,24,8,5,23,60.78809230054661,1.5,252.5
충무로헤센스마트,21.04,23000.0,5,2,충무로역,399.4739356787322,226,1210.7,117,36,52,32,166.95499565803877,1.5,33.75
황학아크로타워,84.962,10000.0,240,17,신당역,191.4923447599134,76,1210.7,24,8,5,23,60.78809230054661,1.5,252.5
동대문솔하임,19.6,1000.0,90,18,신당역,174.3397765958725,165,1210.7,42,14,17,30,87.4723582497348,1.5,91.25
더플레이스충정로,14.32,1000.0,61,7,충정로(경기대입구)역,169.5458754048524,129,1210.7,90,31,86,5,152.21828755716365,1.5,62.25
덕수궁롯데캐슬,56.2897,3000.0,199,6,서대문역,377.9433754112008,173,1210.7,140,40,99,9,109.10882594405582,1.5,202.75
더플레이스충정로,13.36,1000.0,64,7,충정로(경기대입구)역,169.5458754048524,129,1210.7,90,31,86,5,152.21828755716365,1.5,65.25
롯데캐슬,84.89,5000.0,179,22,신설동역,533.615752338311,40,1210.7,21,7,4,23,99.42774589932525,1.5,185.25
묵정,52.46,3000.0,90,4,동대입구역,522.9444304920572,186,1210.7,115,37,59,31,185.86417386132544,1.5,93.75
남산타운,59.94,15000.0,76,10,버티고개역,153.7732236879109,27,1210.7,30,13,28,6,38.78579684636771,1.5,94.75
삼성사이버빌리지,59.7,5000.0,160,2,충정로(경기대입구)역,86.42285253868776,90,1210.7,73,29,74,4,66.59799483216813,1.5,166.25
남산타운,114.88,23000.0,119,17,버티고개역,153.7732236879109,27,1210.7,30,13,28,6,38.78579684636771,1.5,147.75
래미안하이베르,84.97,55000.0,70,1,신당역,524.9534945478343,88,1210.7,44,15,23,27,264.0077328980435,1.5,138.75
래미안하이베르,84.97,55000.0,70,1,신당역,524.9534945478343,88,1210.7,44,15,23,27,264.0077328980435,1.5,138.75
래미안하이베르,84.97,55000.0,70,1,신당역,524.9534945478343,88,1210.7,44,15,23,27,264.0077328980435,1.5,138.75
래미안하이베르,59.74,20000.0,135,14,신당역,524.9534945478343,88,1216.1,44,15,23,27,264.0077328980435,1.5,160.0
신성아파트,48.56,3000.0,42,10,충무로역,280.85980054223285,233,1216.1,131,36,71,27,177.86168819127246,1.5,45.75
순화동더샵,84.98999999999998,240.0,240,25,서울역,348.4606199556672,282,1216.1,143,43,101,9,38.29151534777954,1.5,240.3
신당푸르지오,84.39,25000.0,150,14,청구역,453.60316695705785,100,1216.7,55,15,24,29,62.12000897583936,1.5,181.25
파크원빌,14.22,1000.0,60,8,동대입구역,173.3487208435671,123,1216.7,87,29,50,29,101.49308138878293,1.5,61.25
삼성,59.98,40000.0,50,5,신금호역,472.8633597877952,20,1212.6,55,17,24,29,25.03257628178961,1.5,100.0
래미안하이베르,59.74,30000.0,110,6,신당역,524.9534945478343,88,1212.6,44,15,23,27,264.0077328980435,1.5,147.5
롯데캐슬,84.92,40000.0,120,16,신설동역,533.615752338311,40,1212.6,21,7,4,23,99.42774589932525,1.5,170.0
래미안하이베르,59.74,30000.0,110,6,신당역,524.9534945478343,88,1212.6,44,15,23,27,264.0077328980435,1.5,147.5
태원팰리스5차(432-1132),88.08,500.0,55,6,약수역,293.8122610639791,93,1219.1,50,17,40,8,173.7910359560829,1.5,55.625
삼성사이버빌리지,84.93,40000.0,130,14,충정로(경기대입구)역,86.42285253868776,90,1219.1,73,29,74,4,66.59799483216813,1.5,180.0
리마크빌동대문,24.25,1000.0,85,15,신당역,58.061356897640906,140,1218.5,43,14,17,31,187.3336720760136,1.5,86.25
동대문와이즈캐슬,15.55,1000.0,65,12,신당역,76.31378679879745,159,1218.5,52,17,26,31,102.6009616168716,1.5,66.25
서울역센트럴자이,59.943,10000.0,250,17,충정로(경기대입구)역,546.5467807347819,101,1218.5,47,20,55,4,161.22384425777142,1.5,262.5
신당KCC스위첸,59.7807,70000.0,10,7,상왕십리역,442.77682315529216,7,1218.5,18,7,4,16,120.54082585276144,1.5,97.5
신당KCC스위첸,59.7807,70000.0,10,7,상왕십리역,442.77682315529216,7,1218.5,18,7,4,16,120.54082585276144,1.5,97.5
삼성,59.97,39000.0,10,3,신금호역,472.8633597877952,20,1218.5,55,17,24,29,25.03257628178961,1.5,58.75
충무로엘크루메크로시티2,22.75,1000.0,75,6,을지로4가역,403.946236658601,207,1218.5,101,37,51,31,72.19381704190464,1.5,76.25
약수역더시티,18.86,1000.0,85,7,약수역,121.62177508889047,77,1218.5,52,16,29,8,97.22627239547982,1.5,86.25
남산센트럴자이,82.41299999999998,34000.0,100,18,충무로역,352.7013286255665,229,1218.5,104,36,55,33,129.0802746938073,1.5,142.5
롯데캐슬,59.94,5000.0,150,26,신설동역,533.615752338311,40,1218.5,21,7,4,23,99.42774589932525,1.5,156.25
남산타운,59.94,5000.0,150,7,버티고개역,153.7732236879109,27,1218.5,30,13,28,6,38.78579684636771,1.5,156.25
남산타운,114.88,20000.0,185,17,버티고개역,153.7732236879109,27,1224.0,30,13,28,6,38.78579684636771,1.5,210.0
남산타운,59.94,50000.0,30,8,버티고개역,153.7732236879109,27,1224.0,30,13,28,6,38.78579684636771,1.5,92.5
약수역더시티,19.06,1000.0,83,9,약수역,121.62177508889047,77,1232.0,52,16,29,8,97.22627239547982,1.5,84.25
남산타운,59.94,10000.0,106,14,버티고개역,153.7732236879109,27,1232.0,30,13,28,6,38.78579684636771,1.5,118.5
남산타운,59.94,15000.0,140,5,버티고개역,153.7732236879109,27,1232.0,30,13,28,6,38.78579684636771,1.5,158.75
더플레이스충정로,17.04,1000.0,70,6,충정로(경기대입구)역,169.5458754048524,129,1236.6,90,31,86,5,152.21828755716365,1.5,71.25
롯데캐슬,84.92,40000.0,105,29,신설동역,533.615752338311,40,1236.6,21,7,4,23,99.42774589932525,1.5,155.0
롯데캐슬,114.9,60000.0,29,25,신설동역,533.615752338311,40,1236.6,21,7,4,23,99.42774589932525,1.5,104.0
약수하이츠,32.67,1813.0,23,13,신금호역,358.1312622656157,4,1227.7,47,17,24,13,392.9343565790587,1.5,25.26625
덕수궁롯데캐슬,56.2897,5000.0,250,6,서대문역,377.9433754112008,173,1227.7,140,40,99,9,109.10882594405582,1.5,256.25
한양I-Class,16.37,1000.0,60,17,신당역,363.603136827756,77,1227.7,23,7,4,23,29.19137096272764,1.5,61.25
성요셉,26.45,1000.0,85,4,충정로(경기대입구)역,251.4961266826327,184,1227.7,110,33,89,7,89.58760208287616,1.5,86.25
삼정아트테라스정동,30.8396,5000.0,250,8,시청역,300.9137610337463,514,1227.7,143,42,101,11,230.68420809566103,1.5,256.25
덕수궁롯데캐슬,56.2897,5000.0,250,6,서대문역,377.9433754112008,173,1227.7,140,40,99,9,109.10882594405582,1.5,256.25
삼정아트테라스정동,17.7034,2000.0,110,7,시청역,300.9137610337463,514,1224.2,143,42,101,11,230.68420809566103,1.5,112.5
청구e편한세상,84.95,10000.0,250,10,청구역,148.0705761514984,96,1224.2,63,20,29,31,70.23484133934264,1.5,262.5
청구e편한세상,84.95,10000.0,250,10,청구역,148.0705761514984,96,1224.2,63,20,29,31,70.23484133934264,1.5,262.5
청구e편한세상,118.47,10000.0,290,1,청구역,148.0705761514984,96,1224.2,63,20,29,31,70.23484133934264,1.5,302.5
한양I-Class,16.37,1000.0,60,17,신당역,363.603136827756,77,1224.2,23,7,4,23,29.19137096272764,1.5,61.25
약수하이츠,114.92,20000.0,127,3,신금호역,358.1312622656157,4,1224.2,47,17,24,13,392.9343565790587,1.5,152.0
약수하이츠,114.92,20000.0,127,3,신금호역,358.1312622656157,4,1224.2,47,17,24,13,392.9343565790587,1.5,152.0
약수하이츠,114.92,20000.0,127,3,신금호역,358.1312622656157,4,1224.2,47,17,24,13,392.9343565790587,1.5,152.0
남산롯데캐슬아이리스,33.81,3000.0,170,23,회현(남대문시장)역,310.7749620679906,333,1224.2,163,48,118,11,85.65990388873333,1.5,173.75
남산타운,59.94,10000.0,96,6,버티고개역,153.7732236879109,27,1224.2,30,13,28,6,38.78579684636771,1.5,108.5
남산타운,59.94,10000.0,91,10,버티고개역,153.7732236879109,27,1224.2,30,13,28,6,38.78579684636771,1.5,103.5
충무로헤센스마트,19.76,1000.0,80,3,충무로역,399.4739356787322,226,1224.2,117,36,52,32,166.95499565803877,1.5,81.25
충무로헤센스마트,19.76,1000.0,80,5,충무로역,399.4739356787322,226,1224.2,117,36,52,32,166.95499565803877,1.5,81.25
충무로헤센스마트,21.04,5000.0,78,6,충무로역,399.4739356787322,226,1224.2,117,36,52,32,166.95499565803877,1.5,84.25
충무로헤센스마트,21.04,10000.0,53,5,충무로역,399.4739356787322,226,1224.2,117,36,52,32,166.95499565803877,1.5,65.5
충무로헤센스마트,19.76,1000.0,80,5,충무로역,399.4739356787322,226,1224.2,117,36,52,32,166.95499565803877,1.5,81.25
한진해모로,27.27,2303.0,12,1,상왕십리역,329.285131747168,1,1230.1,18,7,4,16,155.76315185597636,1.5,14.87875
롯데캐슬,84.92,30000.0,150,8,신설동역,533.615752338311,40,1230.1,21,7,4,23,99.42774589932525,1.5,187.5
삼정아트테라스정동,14.2664,9000.0,55,7,시청역,300.9137610337463,514,1230.1,143,42,101,11,230.68420809566103,1.5,66.25
남산타운,59.94,35000.0,60,9,버티고개역,153.7732236879109,27,1232.8,30,13,28,6,38.78579684636771,1.5,103.75
약수하이츠,84.87999999999998,48000.0,38,1,신금호역,358.1312622656157,4,1232.8,47,17,24,13,392.9343565790587,1.5,98.0
청구e편한세상,84.95999999999998,30000.0,175,14,청구역,148.0705761514984,96,1234.9,63,20,29,31,70.23484133934264,1.5,212.5
동대문와이즈캐슬,15.55,3000.0,52,10,신당역,76.31378679879745,159,1234.9,52,17,26,31,102.6009616168716,1.5,55.75
남산타운,59.94,10000.0,130,18,버티고개역,153.7732236879109,27,1234.9,30,13,28,6,38.78579684636771,1.5,142.5
신당파인힐하나유보라,30.4927,4000.0,66,9,상왕십리역,413.01287042336577,8,1234.9,18,7,4,22,17.8702147977542,1.5,71.0
남산타운(임대),32.76,1265.0,16,6,버티고개역,153.7732236879109,27,1237.1,30,13,28,6,38.78579684636771,1.5,17.58125
서울역센트럴자이,59.943,5000.0,210,16,충정로(경기대입구)역,546.5467807347819,101,1236.4,47,20,55,4,161.22384425777142,1.5,216.25
한양I-Class,16.37,1000.0,60,13,신당역,363.603136827756,77,1236.4,23,7,4,23,29.19137096272764,1.5,61.25
서울역한라비발디센트럴,84.9774,5000.0,240,9,서울역,376.5303456813306,89,1236.4,67,24,65,4,37.0031250698845,1.5,246.25
더플레이스충정로,17.04,1000.0,68,2,충정로(경기대입구)역,169.5458754048524,129,1236.4,90,31,86,5,152.21828755716365,1.5,69.25
삼성,59.98,15000.0,76,19,신금호역,472.8633597877952,20,1236.4,55,17,24,29,25.03257628178961,1.5,94.75
삼성,59.97,10000.0,110,20,신금호역,472.8633597877952,20,1236.4,55,17,24,29,25.03257628178961,1.5,122.5
남산타운,84.87999999999998,5000.0,147,1,버티고개역,153.7732236879109,27,1236.4,30,13,28,6,38.78579684636771,1.5,153.25
서울역센트럴자이,84.9918,60000.0,70,8,충정로(경기대입구)역,546.5467807347819,101,1236.4,47,20,55,4,161.22384425777142,1.5,145.0
서울역센트럴자이,84.97199999999998,45000.0,175,2,충정로(경기대입구)역,546.5467807347819,101,1236.4,47,20,55,4,161.22384425777142,1.5,231.25
충무로엘크루메크로시티2,22.75,3000.0,70,16,을지로4가역,403.946236658601,207,1236.4,101,37,51,31,72.19381704190464,1.5,73.75
청구e편한세상,118.47,70000.0,150,5,청구역,148.0705761514984,96,1236.4,63,20,29,31,70.23484133934264,1.5,237.5
삼성사이버빌리지,59.93,5000.0,180,3,충정로(경기대입구)역,86.42285253868776,90,1236.4,73,29,74,4,66.59799483216813,1.5,186.25
삼정아트테라스정동,13.8874,7000.0,50,7,시청역,300.9137610337463,514,1241.7,143,42,101,11,230.68420809566103,1.5,58.75
남산타운,84.87999999999998,5250.0,173,15,버티고개역,153.7732236879109,27,1241.7,30,13,28,6,38.78579684636771,1.5,179.5625
롯데캐슬,114.9,35000.0,97,26,신설동역,533.615752338311,40,1241.7,21,7,4,23,99.42774589932525,1.5,140.75
래미안하이베르,84.97,50000.0,100,10,신당역,524.9534945478343,88,1241.7,44,15,23,27,264.0077328980435,1.5,162.5
약수하이츠,84.87999999999998,45000.0,50,2,신금호역,358.1312622656157,4,1241.7,47,17,24,13,392.9343565790587,1.5,106.25
동대문와이즈캐슬,22.07,1000.0,85,12,신당역,76.31378679879745,159,1247.1,52,17,26,31,102.6009616168716,1.5,86.25
(73-1),18.97,3000.0,38,8,신당역,462.5655163555446,106,1247.1,27,7,5,23,104.2561319628623,1.5,41.75
파크원빌,13.51,1000.0,58,9,동대입구역,173.3487208435671,123,1247.1,87,29,50,29,101.49308138878293,1.5,59.25
그린빌,69.2,25000.0,70,3,신당역,195.15542394305183,113,1248.3,49,15,25,29,157.9611566116625,1.5,101.25
남산타운,84.87999999999998,60000.0,50,1,버티고개역,153.7732236879109,27,1248.3,30,13,28,6,38.78579684636771,1.5,125.0
삼성,114.91,30000.0,88,19,신금호역,472.8633597877952,20,1248.3,55,17,24,29,25.03257628178961,1.5,125.5
남산타운,84.87999999999998,46000.0,70,14,버티고개역,153.7732236879109,27,1263.1,30,13,28,6,38.78579684636771,1.5,127.5
신신(2차),59.98,3000.0,80,-1,버티고개역,369.6220653838971,67,1263.1,44,20,39,6,211.0081330867734,1.5,83.75
약수하이츠,84.87999999999998,45000.0,38,6,신금호역,358.1312622656157,4,1269.4,47,17,24,13,392.9343565790587,1.5,94.25
더플레이스충정로,17.04,1000.0,70,4,충정로(경기대입구)역,169.5458754048524,129,1269.4,90,31,86,5,152.21828755716365,1.5,71.25
충무로헤센스마트,19.76,5000.0,65,3,충무로역,399.4739356787322,226,1269.4,117,36,52,32,166.95499565803877,1.5,71.25
청구e편한세상,147.89,60000.0,134,7,청구역,148.0705761514984,96,1269.4,63,20,29,31,70.23484133934264,1.5,209.0
서울역한라비발디센트럴,71.9832,15000.0,180,11,서울역,376.5303456813306,89,1269.4,67,24,65,4,37.0031250698845,1.5,198.75
삼성사이버빌리지,114.77,10000.0,270,3,충정로(경기대입구)역,86.42285253868776,90,1269.4,73,29,74,4,66.59799483216813,1.5,282.5
삼성,59.98,10000.0,130,15,신금호역,472.8633597877952,20,1269.4,55,17,24,29,25.03257628178961,1.5,142.5
한양I-Class,16.37,1000.0,60,17,신당역,363.603136827756,77,1269.4,23,7,4,23,29.19137096272764,1.5,61.25
덕수궁롯데캐슬,42.3686,2000.0,150,6,서대문역,377.9433754112008,173,1269.4,140,40,99,9,109.10882594405582,1.75,152.91666666666666
서울역한라비발디센트럴,71.9832,65000.0,70,13,서울역,376.5303456813306,89,1269.4,67,24,65,4,37.0031250698845,1.75,164.79166666666669
청구e편한세상,84.95,70000.0,80,3,청구역,148.0705761514984,96,1265.4,63,20,29,31,70.23484133934264,1.75,182.0833333333333
남산타운,114.88,5000.0,300,7,버티고개역,153.7732236879109,27,1265.8,30,13,28,6,38.78579684636771,1.75,307.2916666666667
리하우스(LEEHAUS),43.056,13000.0,50,5,충정로(경기대입구)역,200.555682270846,159,1265.8,102,32,89,7,114.02735679071988,1.75,68.95833333333333
장충,62.48,3000.0,50,6,동대입구역,347.6796584148718,115,1265.7,99,33,57,28,100.4579538787936,1.75,54.375
약수하이츠,84.87999999999998,30000.0,110,2,신금호역,358.1312622656157,4,1265.7,47,17,24,13,392.9343565790587,1.75,153.75
남산타운,84.87999999999998,4000.0,160,9,버티고개역,153.7732236879109,27,1265.7,30,13,28,6,38.78579684636771,1.75,165.83333333333334
장충,62.48,3000.0,50,6,동대입구역,347.6796584148718,115,1265.7,99,33,57,28,100.4579538787936,1.75,54.375
장충,62.48,3000.0,50,6,동대입구역,347.6796584148718,115,1265.7,99,33,57,28,100.4579538787936,1.75,54.375
남산롯데캐슬아이리스,40.9,30000.0,88,16,회현(남대문시장)역,310.7749620679906,333,1265.7,163,48,118,11,85.65990388873333,1.75,131.75
신성아파트,82.61,3000.0,100,6,충무로역,280.85980054223285,233,1261.8,131,36,71,27,177.86168819127246,1.75,104.375
약수하이츠,57.63,30000.0,50,10,신금호역,358.1312622656157,4,1261.8,47,17,24,13,392.9343565790587,1.75,93.75
신성아파트,82.61,3000.0,100,6,충무로역,280.85980054223285,233,1261.8,131,36,71,27,177.86168819127246,1.75,104.375
삼정아트테라스정동,17.7034,15000.0,70,7,시청역,300.9137610337463,514,1261.8,143,42,101,11,230.68420809566103,1.75,91.875
약수역더시티,19.06,2000.0,80,10,약수역,121.62177508889047,77,1261.8,52,16,29,8,97.22627239547982,1.75,82.91666666666667
롯데캐슬,59.94,20000.0,80,15,신설동역,533.615752338311,40,1261.8,21,7,4,23,99.42774589932525,1.75,109.16666666666669
리마크빌동대문,25.99,1500.0,98,8,신당역,58.061356897640906,140,1261.8,43,14,17,31,187.3336720760136,1.75,100.1875
약수역더시티,18.86,1000.0,85,3,약수역,121.62177508889047,77,1261.8,52,16,29,8,97.22627239547982,1.75,86.45833333333333
롯데캐슬,59.94,10000.0,160,33,신설동역,533.615752338311,40,1261.8,21,7,4,23,99.42774589932525,1.75,174.58333333333334
현대,79.11,26500.0,20,4,신당역,642.5304144954268,81,1261.8,27,9,13,16,145.0156737035655,1.75,58.645833333333336
LIG서울역리가,84.98659999999998,30000.0,170,13,서울역,421.6932281404668,121,1272.7,74,30,74,4,168.61624434442572,1.75,213.75
LIG서울역리가,84.98659999999998,30000.0,170,13,서울역,421.6932281404668,121,1272.7,74,30,74,4,168.61624434442572,1.75,213.75
이지마루충무로,27.8,2000.0,110,12,을지로4가역,392.999295768528,204,1272.7,108,36,53,32,62.70948034329486,1.75,112.91666666666669
LIG서울역리가,84.98659999999998,30000.0,170,13,서울역,421.6932281404668,121,1272.7,74,30,74,4,168.61624434442572,1.75,213.75
