단지명,전용면적,계약년도,계약일,보증금,월세,층,위도,경도,지하철역,지하철거리,500m음식점수,계약날짜,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장
신당파인힐하나유보라,30.2477,202208,8,4000.0,73,6,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/08/08,1299.3,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라
남산트라팰리스,116.11,202208,10,0.0,493,22,37.5539946799726,126.975612746457,서울역,300.40511873242406,54,2022/08/10,1305.1,8,5,9,0,115,37,95,8,83.49973589710727,후암삼거리
충무로엘크루메크로시티2,35.55,202208,10,2000.0,125,19,37.5633945987251,126.999994227546,을지로4가역,403.946236658601,207,2022/08/10,1305.1,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가
현대,83.97,202208,10,42000.0,36,5,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/08/10,1305.1,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르
현대,83.97,202208,10,42000.0,36,5,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/08/10,1305.1,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르
청구e편한세상,84.95999999999998,202208,10,63000.0,31,7,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/08/10,1305.1,4,1,1,0,63,20,29,31,70.23484133934264,청구역
중림동삼성사이버빌리지(임대,31.59,202208,11,3290.0,7,1,37.5570525633417,126.964843753278,충정로(경기대입구)역,297.14149153187014,105,2022/08/11,1309.1,4,3,10,0,68,27,71,4,274.970024395487,종근당.충정로역
서울역센트럴자이,72.97329999999998,202208,11,30000.0,200,9,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/11,1309.1,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
황학동코아루,192.13,202208,11,10000.0,300,19,37.5667434438878,127.022477811529,신당역,281.09224807306543,77,2022/08/11,1309.1,8,1,0,1,24,8,4,23,82.61857382160969,황학동주민센터
남산타운,114.88,202208,12,50000.0,61,17,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/12,1302.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운,84.87999999999998,202208,12,3000.0,170,18,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/12,1302.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
롯데캐슬,84.89,202208,12,10000.0,220,27,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/12,1302.5,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
롯데캐슬,59.94,202208,12,5000.0,160,14,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/12,1302.5,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
바비엥3,70.46,202208,12,2000.0,180,17,37.563105962200495,126.969569549275,서대문역,393.14874072626776,181,2022/08/12,1302.5,16,12,29,0,137,39,97,9,39.62660995075856,경찰청.동북아역사재단
서울역센트럴자이,84.97199999999998,202208,13,70000.0,80,20,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/13,1302.5,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
삼정아트테라스정동,13.8874,202208,15,2000.0,95,7,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/08/15,1302.5,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩
덕수궁롯데캐슬,56.2897,202208,16,2000.0,240,7,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/08/16,1303.1,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단
묵정,52.46,202208,16,2000.0,80,2,37.5607074663453,127.000060665185,동대입구역,522.9444304920572,186,2022/08/16,1303.1,25,12,18,5,115,37,59,31,185.86417386132544,퇴계로5가
남산트라팰리스,148.47,202208,16,0.0,700,24,37.5539946799726,126.975612746457,서울역,300.40511873242406,54,2022/08/16,1303.1,8,5,9,0,115,37,95,8,83.49973589710727,후암삼거리
롯데캐슬,84.92,202208,16,5000.0,180,16,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/16,1303.1,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
남산롯데캐슬아이리스,133.98,202208,16,10000.0,540,29,37.5582247092319,126.981744459746,회현(남대문시장)역,310.7749620679906,333,2022/08/16,1303.1,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널
남산트라팰리스,148.47,202208,16,0.0,700,24,37.5539946799726,126.975612746457,서울역,300.40511873242406,54,2022/08/16,1303.1,8,5,9,0,115,37,95,8,83.49973589710727,후암삼거리
신당파인힐하나유보라,24.3931,202208,16,1000.0,71,15,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/08/16,1303.1,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라
남산타운(임대),32.76,202208,16,1265.0,16,2,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/16,1303.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운,84.87999999999998,202208,16,60000.0,90,16,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/16,1303.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
덕수궁롯데캐슬,56.2897,202208,17,50000.0,37,10,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/08/17,1309.6,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단
서울역센트럴자이,59.9707,202208,17,2000.0,231,15,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/17,1309.6,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
현대,66.6,202208,17,30000.0,60,9,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/08/17,1309.6,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르
남산타운,59.94,202208,17,3000.0,160,5,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/17,1309.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
삼성사이버빌리지,84.95,202208,17,30000.0,119,10,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/08/17,1309.6,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역
약수하이츠,114.92,202208,17,40000.0,130,6,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/08/17,1309.6,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
경서,35.85,202208,18,1000.0,50,2,37.5567624150086,126.977690649242,회현(남대문시장)역,200.50226241997623,299,2022/08/18,1309.8,27,7,24,4,152,47,109,9,87.83506493158505,힐튼호텔
서울역센트럴자이(임대),47.4739,202208,18,4127.0,18,12,37.5545760844191,126.963956968884,충정로(경기대입구)역,570.352209953056,100,2022/08/18,1309.8,1,2,3,0,39,20,55,4,201.7103826031684,손기정체육공원입구
남산롯데캐슬아이리스,113.46,202208,18,55000.0,135,14,37.5582247092319,126.981744459746,회현(남대문시장)역,310.7749620679906,333,2022/08/18,1309.8,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널
롯데캐슬,59.94,202208,18,30000.0,25,30,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/18,1309.8,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
더플레이스충정로,19.95,202208,18,1000.0,71,2,37.558980785321,126.966068233101,충정로(경기대입구)역,169.5458754048524,129,2022/08/18,1309.8,10,4,16,0,90,31,86,5,152.21828755716365,종근당.충정로역
삼성사이버빌리지,59.7,202208,18,20000.0,87,9,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/08/18,1309.8,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역
삼성사이버빌리지,59.7,202208,18,20000.0,80,9,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/08/18,1309.8,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역
약수역더시티,18.86,202208,20,2000.0,85,6,37.5532054555858,127.010718554062,약수역,121.62177508889047,77,2022/08/20,1317.3,18,3,9,1,52,16,29,8,97.22627239547982,약수역
서울역센트럴자이,84.9791,202208,20,40000.0,190,23,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/20,1317.3,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
서울역센트럴자이,84.9791,202208,20,40000.0,90,23,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/20,1317.3,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
삼성사이버빌리지,59.7,202208,20,50000.0,40,5,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/08/20,1317.3,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역
대우디오빌,73.86,202208,21,5000.0,180,10,37.5550198699539,126.967199040035,서울역,300.47515523891445,91,2022/08/21,1317.3,2,2,10,0,69,27,69,4,106.44698287229602,손기정체육공원입구
남산타운,84.87999999999998,202208,22,5000.0,195,12,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/22,1326.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
삼정아트테라스정동,17.7034,202208,22,3000.0,90,7,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/08/22,1326.7,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩
신당파인힐하나유보라,30.2477,202208,22,4000.0,64,10,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/08/22,1326.7,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라
삼정아트테라스정동,17.7034,202208,22,3000.0,90,7,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/08/22,1326.7,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩
현대,83.97,202208,22,39000.0,50,5,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/08/22,1326.7,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르
약수하이츠,84.87999999999998,202208,23,57000.0,10,1,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/08/23,1338.2,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
약수하이츠,84.87999999999998,202208,23,5000.0,220,11,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/08/23,1338.2,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
약수하이츠,65.37,202208,24,25000.0,60,7,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/08/24,1341.8,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
약수역더시티,18.86,202208,25,1000.0,100,7,37.5532054555858,127.010718554062,약수역,121.62177508889047,77,2022/08/25,1341.4,18,3,9,1,52,16,29,8,97.22627239547982,약수역
남산타운,114.88,202208,25,5250.0,242,17,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/25,1341.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
롯데캐슬,84.9,202208,25,15000.0,182,28,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/25,1341.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
삼성사이버빌리지,84.93,202208,25,38000.0,40,12,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/08/25,1341.4,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역
롯데캐슬,59.94,202208,25,10000.0,150,22,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/25,1341.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
동대문와이즈캐슬,15.55,202208,25,1000.0,65,11,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/08/25,1341.4,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서
삼성V아파트A동,81.62999999999998,202208,25,15000.0,120,3,37.5614791695009,127.015982724623,청구역,201.17647239941783,119,2022/08/25,1341.4,6,3,1,0,63,19,26,31,115.75278683750209,신당동떡볶이타운.중구여성플라자
삼성V아파트A동,81.62999999999998,202208,25,15000.0,120,3,37.5614791695009,127.015982724623,청구역,201.17647239941783,119,2022/08/25,1341.4,6,3,1,0,63,19,26,31,115.75278683750209,신당동떡볶이타운.중구여성플라자
남산트라팰리스,116.11,202208,26,,140,10,37.5539946799726,126.975612746457,서울역,300.40511873242406,54,2022/08/26,1336.9,8,5,9,0,115,37,95,8,83.49973589710727,후암삼거리
오렌지카운티을지로,12.43,202208,26,15000.0,6,11,37.5652276672427,127.001411116707,을지로4가역,351.93310458901897,273,2022/08/26,1336.9,23,4,7,3,90,33,49,30,111.17973797505265,베이튼호텔
황학동코아루,84.94,202208,26,63000.0,11,4,37.5667434438878,127.022477811529,신당역,281.09224807306543,77,2022/08/26,1336.9,8,1,0,1,24,8,4,23,82.61857382160969,황학동주민센터
서울역한라비발디센트럴,71.9832,202208,26,5000.0,200,14,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/08/26,1336.9,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구
남산타운,59.94,202208,26,5000.0,170,5,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/26,1336.9,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
신당푸르지오,114.48,202208,27,40000.0,113,1,37.559864671246096,127.019034279491,청구역,453.60316695705785,100,2022/08/27,1336.9,2,0,1,0,55,15,24,29,62.12000897583936,동화동
청구e편한세상,84.95,202208,27,10000.0,260,3,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/08/27,1336.9,4,1,1,0,63,20,29,31,70.23484133934264,청구역
래미안하이베르,59.95,202208,27,20000.0,150,10,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/08/27,1336.9,7,0,1,0,44,15,23,27,264.0077328980435,동화동
정동,45.94,202208,27,2000.0,90,1,37.5672903727987,126.970294421879,서대문역,364.0627756190722,141,2022/08/27,1336.9,13,15,23,0,137,40,96,9,216.7067166152293,서대문역사거리.농협중앙회
서울역센트럴자이,84.97199999999998,202208,27,80000.0,50,3,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/27,1336.9,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
충무로엘크루메크로시티2,22.75,202208,27,1000.0,78,13,37.5633945987251,126.999994227546,을지로4가역,403.946236658601,207,2022/08/27,1336.9,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가
동대문와이즈캐슬,15.55,202208,29,3000.0,47,8,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/08/29,1332.5,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서
동대문와이즈캐슬,15.55,202208,29,1000.0,63,8,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/08/29,1332.5,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서
남산타운,59.94,202208,29,30000.0,110,9,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/29,1332.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
현대,122.275,202208,29,46000.0,40,15,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/08/29,1332.5,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르
롯데캐슬,84.97,202208,29,30000.0,105,19,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/29,1332.5,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
남산타운,84.87999999999998,202208,30,5000.0,140,18,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/30,1347.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
청계천두산위브더제니스,46.735,202208,31,10000.0,250,14,37.5668675982177,127.017122913186,신당역,117.13990056099556,159,2022/08/31,1347.5,12,5,1,10,42,14,17,30,190.96654073196692,신당역.중앙시장앞
남산타운,59.94,202208,31,10000.0,175,7,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/31,1347.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
서울역센트럴자이,59.943,202208,31,5000.0,250,8,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/31,1347.5,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
서울역센트럴자이,72.99649999999998,202209,1,30000.0,195,25,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/09/01,1345.1,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
삼성,84.95999999999998,202209,1,30000.0,55,2,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/09/01,1345.1,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중
남산타운(임대),32.76,202209,1,1265.0,16,4,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/01,1345.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운(임대),32.76,202209,1,1265.0,16,4,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/01,1345.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운(임대),32.76,202209,1,2953.0,6,8,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/01,1345.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
경서,29.7,202209,1,0.0,50,6,37.5567624150086,126.977690649242,회현(남대문시장)역,200.50226241997623,299,2022/09/01,1345.1,27,7,24,4,152,47,109,9,87.83506493158505,힐튼호텔
남산타운,114.88,202209,2,50000.0,175,15,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/02,1351.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
래미안하이베르,59.95,202209,2,15000.0,170,9,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/09/02,1351.4,7,0,1,0,44,15,23,27,264.0077328980435,동화동
래미안하이베르,59.95,202209,2,15000.0,170,9,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/09/02,1351.4,7,0,1,0,44,15,23,27,264.0077328980435,동화동
브라운스톤(355-0),84.878,202209,2,5000.0,350,34,37.560818788728895,126.968225883547,충정로(경기대입구)역,361.7916452355358,217,2022/09/02,1351.4,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원
브라운스톤(355-0),84.878,202209,2,5000.0,350,34,37.560818788728895,126.968225883547,충정로(경기대입구)역,361.7916452355358,217,2022/09/02,1351.4,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원
묵정,52.46,202209,2,10000.0,40,6,37.5607074663453,127.000060665185,동대입구역,522.9444304920572,186,2022/09/02,1351.4,25,12,18,5,115,37,59,31,185.86417386132544,퇴계로5가
순화동더샵,57.58,202209,2,38000.0,50,11,37.5602669008102,126.972035325682,서울역,348.4606199556672,282,2022/09/02,1351.4,29,6,36,3,143,43,101,9,38.29151534777954,숭례문라마다&스위트호텔
청구e편한세상,84.95999999999998,202209,2,40000.0,130,5,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/09/02,1351.4,4,1,1,0,63,20,29,31,70.23484133934264,청구역
남산타운(임대),32.76,202209,2,1265.0,16,14,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/02,1351.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
삼성사이버빌리지,59.7,202209,2,5000.0,137,8,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/09/02,1351.4,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역
묵정,52.46,202209,3,8000.0,65,7,37.5607074663453,127.000060665185,동대입구역,522.9444304920572,186,2022/09/03,1351.4,25,12,18,5,115,37,59,31,185.86417386132544,퇴계로5가
묵정,52.46,202209,3,8000.0,65,7,37.5607074663453,127.000060665185,동대입구역,522.9444304920572,186,2022/09/03,1351.4,25,12,18,5,115,37,59,31,185.86417386132544,퇴계로5가
래미안하이베르,84.97,202209,3,40000.0,130,6,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/09/03,1351.4,7,0,1,0,44,15,23,27,264.0077328980435,동화동
롯데캐슬,84.92,202209,3,30000.0,110,13,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/03,1351.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
약수하이츠,57.63,202209,3,20000.0,125,2,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/09/03,1351.4,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
남산타운,59.94,202209,3,3000.0,160,5,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/03,1351.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
신당파인힐하나유보라,24.3931,202209,3,1000.0,71,13,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/09/03,1351.4,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라
서울역센트럴자이,72.99649999999998,202209,3,45000.0,150,12,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/09/03,1351.4,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
서울역센트럴자이,72.99649999999998,202209,3,45000.0,150,12,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/09/03,1351.4,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
남산타운,114.88,202209,3,50000.0,150,3,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/03,1351.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
경서,35.85,202209,4,1000.0,50,2,37.5567624150086,126.977690649242,회현(남대문시장)역,200.50226241997623,299,2022/09/04,1351.4,27,7,24,4,152,47,109,9,87.83506493158505,힐튼호텔
남산타운,59.94,202209,5,30000.0,100,11,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/05,1356.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
롯데캐슬,84.92,202209,5,5000.0,230,11,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/05,1356.5,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
청계천두산위브더제니스,46.735,202209,6,20000.0,400,22,37.5668675982177,127.017122913186,신당역,117.13990056099556,159,2022/09/06,1369.7,12,5,1,10,42,14,17,30,190.96654073196692,신당역.중앙시장앞
롯데캐슬,33.62,202209,6,2184.0,24,12,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/06,1369.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
리마크빌동대문,24.25,202209,6,1000.0,80,8,37.565794853643695,127.016623843671,신당역,58.061356897640906,140,2022/09/06,1369.7,10,5,0,10,43,14,17,31,187.3336720760136,신당역.중앙시장앞
삼성사이버빌리지,59.7,202209,6,28000.0,100,17,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/09/06,1369.7,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역
서울역센트럴자이,59.943,202209,7,44000.0,68,20,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/09/07,1370.3,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
약수하이츠,32.67,202209,7,1058.0,14,2,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/09/07,1370.3,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
롯데캐슬,59.91,202209,8,31000.0,90,26,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/08,1385.3,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
서울역센트럴자이,84.9918,202209,8,50000.0,160,24,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/09/08,1385.3,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
남산센트럴자이,135.533,202209,8,10000.0,400,10,37.562514395202,126.997824376224,충무로역,352.7013286255665,229,2022/09/08,1385.3,16,6,13,2,104,36,55,33,129.0802746938073,충무로역8번출구.대한극장앞
남산센트럴자이,135.533,202209,8,10000.0,400,10,37.562514395202,126.997824376224,충무로역,352.7013286255665,229,2022/09/08,1385.3,16,6,13,2,104,36,55,33,129.0802746938073,충무로역8번출구.대한극장앞
남산타운,84.87999999999998,202209,10,7000.0,166,13,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/10,1385.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산트라팰리스,126.78,202209,12,94500.0,63,19,37.5539946799726,126.975612746457,서울역,300.40511873242406,54,2022/09/12,1385.3,8,5,9,0,115,37,95,8,83.49973589710727,후암삼거리
롯데캐슬,33.62,202209,13,2184.0,24,11,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/13,1381.2,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
남산타운(임대),32.76,202209,13,1265.0,16,3,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/13,1381.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운,84.87999999999998,202209,13,5000.0,140,1,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/13,1381.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운(임대),32.76,202209,14,2955.0,6,12,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/14,1374.8,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운(임대),32.76,202209,14,1265.0,16,12,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/14,1374.8,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운(임대),32.76,202209,14,2955.0,6,5,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/14,1374.8,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
약수하이츠,114.92,202209,14,5000.0,210,4,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/09/14,1374.8,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
롯데캐슬,59.94,202209,14,10000.0,160,26,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/14,1374.8,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
서울역센트럴자이(임대),39.9541,202209,14,30000.0,183,8,37.5545760844191,126.963956968884,충정로(경기대입구)역,570.352209953056,100,2022/09/14,1374.8,1,2,3,0,39,20,55,4,201.7103826031684,손기정체육공원입구
약수하이츠,32.67,202209,14,1058.0,14,12,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/09/14,1374.8,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
약수하이츠,32.67,202209,14,2519.0,5,12,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/09/14,1374.8,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
롯데캐슬,59.94,202209,14,10000.0,160,26,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/14,1374.8,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
남산타운,84.87999999999998,202209,14,30000.0,135,10,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/14,1374.8,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
