전용면적,보증금,월세,층,지하철역,지하철거리,500m음식점수,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),보증금고려월세
84.87999999999998,5000.0,150,14,버티고개역,153.7732236879109,27,1219.4,10,1,0,1,30,13,28,6,38.78579684636771,155.20833333333334
42.37,15000.0,50,10,신당역,147.34851997175824,164,1219.4,9,4,1,11,42,14,17,30,121.06555380445334,65.625
84.92,50000.0,40,9,동대문역사문화공원역,368.7811146460253,270,1219.4,14,1,0,9,70,26,37,31,82.79878941922796,92.08333333333334
84.89,12000.0,160,10,신설동역,533.615752338311,40,1219.4,3,1,1,3,21,7,4,23,99.42774589932525,172.5
26.14,2000.0,100,8,신당역,466.3286252766708,105,1219.4,4,1,1,3,23,7,4,23,195.84421612288423,102.08333333333333
57.63,35000.0,60,4,신금호역,358.1312622656157,4,1218.3,7,3,9,0,47,17,24,13,392.9343565790587,96.45833333333334
24.3931,1000.0,71,9,상왕십리역,413.01287042336577,8,1218.3,6,0,0,0,18,7,4,22,17.8702147977542,72.04166666666667
84.87999999999998,5000.0,200,4,버티고개역,153.7732236879109,27,1218.3,10,1,0,1,30,13,28,6,38.78579684636771,205.20833333333334
114.91,5000.0,255,19,신금호역,472.8633597877952,20,1218.3,2,0,1,0,55,17,24,29,25.03257628178961,260.2083333333333
84.9774,72000.0,9,5,서울역,376.5303456813306,89,1218.3,2,2,5,0,67,24,65,4,37.0031250698845,84.0
59.97,39000.0,5,17,신금호역,472.8633597877952,20,1218.3,2,0,1,0,55,17,24,29,25.03257628178961,45.625
84.87999999999998,55000.0,80,3,버티고개역,153.7732236879109,27,1218.3,10,1,0,1,30,13,28,6,38.78579684636771,137.29166666666666
84.87999999999998,60000.0,50,12,버티고개역,153.7732236879109,27,1218.3,10,1,0,1,30,13,28,6,38.78579684636771,112.5
79.11,2000.0,50,8,신당역,642.5304144954268,81,1218.3,3,0,1,0,27,9,13,16,145.0156737035655,52.083333333333336
32.76,2955.0,6,16,버티고개역,153.7732236879109,27,1218.3,10,1,0,1,30,13,28,6,38.78579684636771,9.078125
59.94,5000.0,160,32,신설동역,533.615752338311,40,1218.3,3,1,1,3,21,7,4,23,99.42774589932525,165.20833333333334
40.83,1100.0,65,9,충무로역,280.85980054223285,233,1225.7,24,6,13,1,131,36,71,27,177.86168819127246,66.14583333333333
59.42,7000.0,70,5,버티고개역,334.70367130649845,68,1225.7,10,2,0,1,38,16,38,6,147.38023199136975,77.29166666666667
16.37,13000.0,7,14,신당역,363.603136827756,77,1225.7,6,1,0,3,23,7,4,23,29.19137096272764,20.541666666666664
42.31,1000.0,62,7,충무로역,280.85980054223285,233,1225.7,24,6,13,1,131,36,71,27,177.86168819127246,63.041666666666664
59.42,7000.0,70,5,버티고개역,334.70367130649845,68,1225.7,10,2,0,1,38,16,38,6,147.38023199136975,77.29166666666667
84.95999999999998,42000.0,15,9,신금호역,472.8633597877952,20,1225.7,2,0,1,0,55,17,24,29,25.03257628178961,58.75
84.87999999999998,40000.0,50,14,버티고개역,153.7732236879109,27,1220.5,10,1,0,1,30,13,28,6,38.78579684636771,91.66666666666666
84.87999999999998,10000.0,127,8,버티고개역,153.7732236879109,27,1220.5,10,1,0,1,30,13,28,6,38.78579684636771,137.41666666666666
59.91,5000.0,150,8,신설동역,533.615752338311,40,1220.5,3,1,1,3,21,7,4,23,99.42774589932525,155.20833333333334
146.9679,10500.0,378,28,신당역,117.13990056099556,159,1210.8,12,5,1,10,42,14,17,30,190.9665407319669,388.9375
84.962,10000.0,240,17,신당역,191.4923447599134,76,1210.7,10,2,0,1,24,8,5,23,60.78809230054661,252.5
21.04,23000.0,5,2,충무로역,399.4739356787322,226,1210.7,17,7,15,1,117,36,52,32,166.95499565803877,33.75
84.962,10000.0,240,17,신당역,191.4923447599134,76,1210.7,10,2,0,1,24,8,5,23,60.78809230054661,252.5
19.6,1000.0,90,18,신당역,174.3397765958725,165,1210.7,8,4,1,11,42,14,17,30,87.4723582497348,91.25
14.32,1000.0,61,7,충정로(경기대입구)역,169.5458754048524,129,1210.7,10,4,16,0,90,31,86,5,152.21828755716365,62.25
56.2897,3000.0,199,6,서대문역,377.9433754112008,173,1210.7,16,14,29,0,140,40,99,9,109.10882594405582,202.75
13.36,1000.0,64,7,충정로(경기대입구)역,169.5458754048524,129,1210.7,10,4,16,0,90,31,86,5,152.21828755716365,65.25
84.89,5000.0,179,22,신설동역,533.615752338311,40,1210.7,3,1,1,3,21,7,4,23,99.42774589932525,185.25
52.46,3000.0,90,4,동대입구역,522.9444304920572,186,1210.7,25,12,18,5,115,37,59,31,185.86417386132544,93.75
59.94,15000.0,76,10,버티고개역,153.7732236879109,27,1210.7,10,1,0,1,30,13,28,6,38.78579684636771,94.75
59.7,5000.0,160,2,충정로(경기대입구)역,86.42285253868776,90,1210.7,10,4,13,0,73,29,74,4,66.59799483216813,166.25
114.88,23000.0,119,17,버티고개역,153.7732236879109,27,1210.7,10,1,0,1,30,13,28,6,38.78579684636771,147.75
84.97,55000.0,70,1,신당역,524.9534945478343,88,1210.7,7,0,1,0,44,15,23,27,264.0077328980435,138.75
84.97,55000.0,70,1,신당역,524.9534945478343,88,1210.7,7,0,1,0,44,15,23,27,264.0077328980435,138.75
84.97,55000.0,70,1,신당역,524.9534945478343,88,1210.7,7,0,1,0,44,15,23,27,264.0077328980435,138.75
59.74,20000.0,135,14,신당역,524.9534945478343,88,1216.1,7,0,1,0,44,15,23,27,264.0077328980435,160.0
48.56,3000.0,42,10,충무로역,280.85980054223285,233,1216.1,24,6,13,1,131,36,71,27,177.86168819127246,45.75
84.98999999999998,240.0,240,25,서울역,348.4606199556672,282,1216.1,29,6,36,3,143,43,101,9,38.29151534777954,240.3
84.39,25000.0,150,14,청구역,453.60316695705785,100,1216.7,2,0,1,0,55,15,24,29,62.12000897583936,181.25
14.22,1000.0,60,8,동대입구역,173.3487208435671,123,1216.7,16,6,13,5,87,29,50,29,101.49308138878293,61.25
59.98,40000.0,50,5,신금호역,472.8633597877952,20,1212.6,2,0,1,0,55,17,24,29,25.03257628178961,100.0
59.74,30000.0,110,6,신당역,524.9534945478343,88,1212.6,7,0,1,0,44,15,23,27,264.0077328980435,147.5
84.92,40000.0,120,16,신설동역,533.615752338311,40,1212.6,3,1,1,3,21,7,4,23,99.42774589932525,170.0
59.74,30000.0,110,6,신당역,524.9534945478343,88,1212.6,7,0,1,0,44,15,23,27,264.0077328980435,147.5
88.08,500.0,55,6,약수역,293.8122610639791,93,1219.1,18,4,9,2,50,17,40,8,173.7910359560829,55.625
84.93,40000.0,130,14,충정로(경기대입구)역,86.42285253868776,90,1219.1,10,4,13,0,73,29,74,4,66.59799483216813,180.0
24.25,1000.0,85,15,신당역,58.061356897640906,140,1218.5,10,5,0,10,43,14,17,31,187.3336720760136,86.25
15.55,1000.0,65,12,신당역,76.31378679879745,159,1218.5,9,5,0,11,52,17,26,31,102.6009616168716,66.25
59.943,10000.0,250,17,충정로(경기대입구)역,546.5467807347819,101,1218.5,1,2,4,0,47,20,55,4,161.22384425777142,262.5
59.7807,70000.0,10,7,상왕십리역,442.77682315529216,7,1218.5,5,0,1,0,18,7,4,16,120.54082585276144,97.5
59.7807,70000.0,10,7,상왕십리역,442.77682315529216,7,1218.5,5,0,1,0,18,7,4,16,120.54082585276144,97.5
59.97,39000.0,10,3,신금호역,472.8633597877952,20,1218.5,2,0,1,0,55,17,24,29,25.03257628178961,58.75
22.75,1000.0,75,6,을지로4가역,403.946236658601,207,1218.5,22,5,8,2,101,37,51,31,72.19381704190464,76.25
18.86,1000.0,85,7,약수역,121.62177508889047,77,1218.5,18,3,9,1,52,16,29,8,97.22627239547982,86.25
82.41299999999998,34000.0,100,18,충무로역,352.7013286255665,229,1218.5,16,6,13,2,104,36,55,33,129.0802746938073,142.5
59.94,5000.0,150,26,신설동역,533.615752338311,40,1218.5,3,1,1,3,21,7,4,23,99.42774589932525,156.25
59.94,5000.0,150,7,버티고개역,153.7732236879109,27,1218.5,10,1,0,1,30,13,28,6,38.78579684636771,156.25
114.88,20000.0,185,17,버티고개역,153.7732236879109,27,1224.0,10,1,0,1,30,13,28,6,38.78579684636771,210.0
59.94,50000.0,30,8,버티고개역,153.7732236879109,27,1224.0,10,1,0,1,30,13,28,6,38.78579684636771,92.5
166.24,65000.0,250,18,명동역,325.43124752086374,395,1224.0,43,5,10,3,175,51,123,11,53.1320517975455,331.25
19.06,1000.0,83,9,약수역,121.62177508889047,77,1232.0,18,3,9,1,52,16,29,8,97.22627239547982,84.25
59.94,10000.0,106,14,버티고개역,153.7732236879109,27,1232.0,10,1,0,1,30,13,28,6,38.78579684636771,118.5
59.94,15000.0,140,5,버티고개역,153.7732236879109,27,1232.0,10,1,0,1,30,13,28,6,38.78579684636771,158.75
126.78,0.0,500,6,서울역,300.40511873242406,54,1236.6,8,5,9,0,115,37,95,8,83.49973589710727,500.0
17.04,1000.0,70,6,충정로(경기대입구)역,169.5458754048524,129,1236.6,10,4,16,0,90,31,86,5,152.21828755716365,71.25
84.92,40000.0,105,29,신설동역,533.615752338311,40,1236.6,3,1,1,3,21,7,4,23,99.42774589932525,155.0
84.9918,1500.0,360,24,충정로(경기대입구)역,546.5467807347819,101,1236.6,1,2,4,0,47,20,55,4,161.22384425777142,361.875
114.9,60000.0,29,25,신설동역,533.615752338311,40,1236.6,3,1,1,3,21,7,4,23,99.42774589932525,104.0
32.67,1813.0,23,13,신금호역,358.1312622656157,4,1227.7,7,3,9,0,47,17,24,13,392.9343565790587,25.26625
56.2897,5000.0,250,6,서대문역,377.9433754112008,173,1227.7,16,14,29,0,140,40,99,9,109.10882594405582,256.25
16.37,1000.0,60,17,신당역,363.603136827756,77,1227.7,6,1,0,3,23,7,4,23,29.19137096272764,61.25
26.45,1000.0,85,4,충정로(경기대입구)역,251.4961266826327,184,1227.7,11,3,16,0,110,33,89,7,89.58760208287616,86.25
30.8396,5000.0,250,8,시청역,300.9137610337463,514,1227.7,33,13,37,1,143,42,101,11,230.68420809566103,256.25
56.2897,5000.0,250,6,서대문역,377.9433754112008,173,1227.7,16,14,29,0,140,40,99,9,109.10882594405582,256.25
17.7034,2000.0,110,7,시청역,300.9137610337463,514,1224.2,33,13,37,1,143,42,101,11,230.68420809566103,112.5
84.95,10000.0,250,10,청구역,148.0705761514984,96,1224.2,4,1,1,0,63,20,29,31,70.23484133934264,262.5
84.95,10000.0,250,10,청구역,148.0705761514984,96,1224.2,4,1,1,0,63,20,29,31,70.23484133934264,262.5
118.47,10000.0,290,1,청구역,148.0705761514984,96,1224.2,4,1,1,0,63,20,29,31,70.23484133934264,302.5
16.37,1000.0,60,17,신당역,363.603136827756,77,1224.2,6,1,0,3,23,7,4,23,29.19137096272764,61.25
114.92,20000.0,127,3,신금호역,358.1312622656157,4,1224.2,7,3,9,0,47,17,24,13,392.9343565790587,152.0
114.92,20000.0,127,3,신금호역,358.1312622656157,4,1224.2,7,3,9,0,47,17,24,13,392.9343565790587,152.0
114.92,20000.0,127,3,신금호역,358.1312622656157,4,1224.2,7,3,9,0,47,17,24,13,392.9343565790587,152.0
33.81,3000.0,170,23,회현(남대문시장)역,310.7749620679906,333,1224.2,27,7,12,5,163,48,118,11,85.65990388873333,173.75
59.94,10000.0,96,6,버티고개역,153.7732236879109,27,1224.2,10,1,0,1,30,13,28,6,38.78579684636771,108.5
59.94,10000.0,91,10,버티고개역,153.7732236879109,27,1224.2,10,1,0,1,30,13,28,6,38.78579684636771,103.5
19.76,1000.0,80,3,충무로역,399.4739356787322,226,1224.2,17,7,15,1,117,36,52,32,166.95499565803877,81.25
19.76,1000.0,80,5,충무로역,399.4739356787322,226,1224.2,17,7,15,1,117,36,52,32,166.95499565803877,81.25
21.04,5000.0,78,6,충무로역,399.4739356787322,226,1224.2,17,7,15,1,117,36,52,32,166.95499565803877,84.25
21.04,10000.0,53,5,충무로역,399.4739356787322,226,1224.2,17,7,15,1,117,36,52,32,166.95499565803877,65.5
19.76,1000.0,80,5,충무로역,399.4739356787322,226,1224.2,17,7,15,1,117,36,52,32,166.95499565803877,81.25
27.27,2303.0,12,1,상왕십리역,329.285131747168,1,1230.1,3,0,0,0,18,7,4,16,155.76315185597636,14.87875
84.92,30000.0,150,8,신설동역,533.615752338311,40,1230.1,3,1,1,3,21,7,4,23,99.42774589932525,187.5
14.2664,9000.0,55,7,시청역,300.9137610337463,514,1230.1,33,13,37,1,143,42,101,11,230.68420809566103,66.25
59.94,35000.0,60,9,버티고개역,153.7732236879109,27,1232.8,10,1,0,1,30,13,28,6,38.78579684636771,103.75
84.87999999999998,48000.0,38,1,신금호역,358.1312622656157,4,1232.8,7,3,9,0,47,17,24,13,392.9343565790587,98.0
122.7,5000.0,450,10,회현(남대문시장)역,219.1012691707696,354,1232.8,38,9,21,6,163,50,119,11,184.96757304494523,456.25
84.95999999999998,30000.0,175,14,청구역,148.0705761514984,96,1234.9,4,1,1,0,63,20,29,31,70.23484133934264,212.5
15.55,3000.0,52,10,신당역,76.31378679879745,159,1234.9,9,5,0,11,52,17,26,31,102.6009616168716,55.75
59.94,10000.0,130,18,버티고개역,153.7732236879109,27,1234.9,10,1,0,1,30,13,28,6,38.78579684636771,142.5
30.4927,4000.0,66,9,상왕십리역,413.01287042336577,8,1234.9,6,0,0,0,18,7,4,22,17.8702147977542,71.0
32.76,1265.0,16,6,버티고개역,153.7732236879109,27,1237.1,10,1,0,1,30,13,28,6,38.78579684636771,17.58125
59.943,5000.0,210,16,충정로(경기대입구)역,546.5467807347819,101,1236.4,1,2,4,0,47,20,55,4,161.22384425777142,216.25
103.49,1000.0,430,23,회현(남대문시장)역,310.7749620679906,333,1236.4,27,7,12,5,163,48,118,11,85.65990388873333,431.25
16.37,1000.0,60,13,신당역,363.603136827756,77,1236.4,6,1,0,3,23,7,4,23,29.19137096272764,61.25
84.9774,5000.0,240,9,서울역,376.5303456813306,89,1236.4,2,2,5,0,67,24,65,4,37.0031250698845,246.25
17.04,1000.0,68,2,충정로(경기대입구)역,169.5458754048524,129,1236.4,10,4,16,0,90,31,86,5,152.21828755716365,69.25
59.98,15000.0,76,19,신금호역,472.8633597877952,20,1236.4,2,0,1,0,55,17,24,29,25.03257628178961,94.75
59.97,10000.0,110,20,신금호역,472.8633597877952,20,1236.4,2,0,1,0,55,17,24,29,25.03257628178961,122.5
84.87999999999998,5000.0,147,1,버티고개역,153.7732236879109,27,1236.4,10,1,0,1,30,13,28,6,38.78579684636771,153.25
84.9918,60000.0,70,8,충정로(경기대입구)역,546.5467807347819,101,1236.4,1,2,4,0,47,20,55,4,161.22384425777142,145.0
84.97199999999998,45000.0,175,2,충정로(경기대입구)역,546.5467807347819,101,1236.4,1,2,4,0,47,20,55,4,161.22384425777142,231.25
22.75,3000.0,70,16,을지로4가역,403.946236658601,207,1236.4,22,5,8,2,101,37,51,31,72.19381704190464,73.75
118.47,70000.0,150,5,청구역,148.0705761514984,96,1236.4,4,1,1,0,63,20,29,31,70.23484133934264,237.5
59.93,5000.0,180,3,충정로(경기대입구)역,86.42285253868776,90,1236.4,10,4,13,0,73,29,74,4,66.59799483216813,186.25
13.8874,7000.0,50,7,시청역,300.9137610337463,514,1241.7,33,13,37,1,143,42,101,11,230.68420809566103,58.75
84.87999999999998,5250.0,173,15,버티고개역,153.7732236879109,27,1241.7,10,1,0,1,30,13,28,6,38.78579684636771,179.5625
114.9,35000.0,97,26,신설동역,533.615752338311,40,1241.7,3,1,1,3,21,7,4,23,99.42774589932525,140.75
84.97,50000.0,100,10,신당역,524.9534945478343,88,1241.7,7,0,1,0,44,15,23,27,264.0077328980435,162.5
84.87999999999998,45000.0,50,2,신금호역,358.1312622656157,4,1241.7,7,3,9,0,47,17,24,13,392.9343565790587,106.25
22.07,1000.0,85,12,신당역,76.31378679879745,159,1247.1,9,5,0,11,52,17,26,31,102.6009616168716,86.25
18.97,3000.0,38,8,신당역,462.5655163555446,106,1247.1,4,1,1,4,27,7,5,23,104.2561319628623,41.75
13.51,1000.0,58,9,동대입구역,173.3487208435671,123,1247.1,16,6,13,5,87,29,50,29,101.49308138878293,59.25
69.2,25000.0,70,3,신당역,195.15542394305183,113,1248.3,7,5,1,1,49,15,25,29,157.9611566116625,101.25
84.87999999999998,60000.0,50,1,버티고개역,153.7732236879109,27,1248.3,10,1,0,1,30,13,28,6,38.78579684636771,125.0
114.91,30000.0,88,19,신금호역,472.8633597877952,20,1248.3,2,0,1,0,55,17,24,29,25.03257628178961,125.5
84.87999999999998,46000.0,70,14,버티고개역,153.7732236879109,27,1263.1,10,1,0,1,30,13,28,6,38.78579684636771,127.5
139.8,10500.0,389,28,명동역,325.43124752086374,395,1263.1,43,5,10,3,175,51,123,11,53.1320517975455,402.125
59.98,3000.0,80,-1,버티고개역,369.6220653838971,67,1263.1,10,2,0,1,44,20,39,6,211.0081330867734,83.75
84.87999999999998,45000.0,38,6,신금호역,358.1312622656157,4,1269.4,7,3,9,0,47,17,24,13,392.9343565790587,94.25
17.04,1000.0,70,4,충정로(경기대입구)역,169.5458754048524,129,1269.4,10,4,16,0,90,31,86,5,152.21828755716365,71.25
19.76,5000.0,65,3,충무로역,399.4739356787322,226,1269.4,17,7,15,1,117,36,52,32,166.95499565803877,71.25
147.89,60000.0,134,7,청구역,148.0705761514984,96,1269.4,4,1,1,0,63,20,29,31,70.23484133934264,209.0
71.9832,15000.0,180,11,서울역,376.5303456813306,89,1269.4,2,2,5,0,67,24,65,4,37.0031250698845,198.75
114.77,10000.0,270,3,충정로(경기대입구)역,86.42285253868776,90,1269.4,10,4,13,0,73,29,74,4,66.59799483216813,282.5
59.98,10000.0,130,15,신금호역,472.8633597877952,20,1269.4,2,0,1,0,55,17,24,29,25.03257628178961,142.5
16.37,1000.0,60,17,신당역,363.603136827756,77,1269.4,6,1,0,3,23,7,4,23,29.19137096272764,61.25
42.3686,2000.0,150,6,서대문역,377.9433754112008,173,1269.4,16,14,29,0,140,40,99,9,109.10882594405582,152.91666666666666
71.9832,65000.0,70,13,서울역,376.5303456813306,89,1269.4,2,2,5,0,67,24,65,4,37.0031250698845,164.79166666666669
84.95,70000.0,80,3,청구역,148.0705761514984,96,1265.4,4,1,1,0,63,20,29,31,70.23484133934264,182.08333333333331
114.88,5000.0,300,7,버티고개역,153.7732236879109,27,1265.8,10,1,0,1,30,13,28,6,38.78579684636771,307.2916666666667
43.056,13000.0,50,5,충정로(경기대입구)역,200.555682270846,159,1265.8,10,3,15,0,102,32,89,7,114.02735679071988,68.95833333333333
62.48,3000.0,50,6,동대입구역,347.6796584148718,115,1265.7,16,8,15,5,99,33,57,28,100.4579538787936,54.375
84.87999999999998,30000.0,110,2,신금호역,358.1312622656157,4,1265.7,7,3,9,0,47,17,24,13,392.9343565790587,153.75
84.87999999999998,4000.0,160,9,버티고개역,153.7732236879109,27,1265.7,10,1,0,1,30,13,28,6,38.78579684636771,165.83333333333334
62.48,3000.0,50,6,동대입구역,347.6796584148718,115,1265.7,16,8,15,5,99,33,57,28,100.4579538787936,54.375
62.48,3000.0,50,6,동대입구역,347.6796584148718,115,1265.7,16,8,15,5,99,33,57,28,100.4579538787936,54.375
40.9,30000.0,88,16,회현(남대문시장)역,310.7749620679906,333,1265.7,27,7,12,5,163,48,118,11,85.65990388873333,131.75
82.61,3000.0,100,6,충무로역,280.85980054223285,233,1261.8,24,6,13,1,131,36,71,27,177.86168819127246,104.375
57.63,30000.0,50,10,신금호역,358.1312622656157,4,1261.8,7,3,9,0,47,17,24,13,392.9343565790587,93.75
82.61,3000.0,100,6,충무로역,280.85980054223285,233,1261.8,24,6,13,1,131,36,71,27,177.86168819127246,104.375
17.7034,15000.0,70,7,시청역,300.9137610337463,514,1261.8,33,13,37,1,143,42,101,11,230.68420809566103,91.875
122.7,30000.0,360,6,회현(남대문시장)역,219.1012691707696,354,1261.8,38,9,21,6,163,50,119,11,184.96757304494523,403.75
166.24,85000.0,200,25,명동역,325.43124752086374,395,1261.8,43,5,10,3,175,51,123,11,53.1320517975455,323.9583333333333
19.06,2000.0,80,10,약수역,121.62177508889047,77,1261.8,18,3,9,1,52,16,29,8,97.22627239547982,82.91666666666667
59.94,20000.0,80,15,신설동역,533.615752338311,40,1261.8,3,1,1,3,21,7,4,23,99.42774589932525,109.16666666666667
166.24,85000.0,200,25,명동역,325.43124752086374,395,1261.8,43,5,10,3,175,51,123,11,53.1320517975455,323.9583333333333
25.99,1500.0,98,8,신당역,58.061356897640906,140,1261.8,10,5,0,10,43,14,17,31,187.3336720760136,100.1875
18.86,1000.0,85,3,약수역,121.62177508889047,77,1261.8,18,3,9,1,52,16,29,8,97.22627239547982,86.45833333333333
59.94,10000.0,160,33,신설동역,533.615752338311,40,1261.8,3,1,1,3,21,7,4,23,99.42774589932525,174.58333333333334
79.11,26500.0,20,4,신당역,642.5304144954268,81,1261.8,3,0,1,0,27,9,13,16,145.0156737035655,58.645833333333336
84.98659999999998,30000.0,170,13,서울역,421.6932281404668,121,1272.7,7,3,15,0,74,30,74,4,168.61624434442572,213.75
84.98659999999998,30000.0,170,13,서울역,421.6932281404668,121,1272.7,7,3,15,0,74,30,74,4,168.61624434442572,213.75
27.8,2000.0,110,12,을지로4가역,392.999295768528,204,1272.7,22,5,8,2,108,36,53,32,62.70948034329486,112.91666666666667
84.98659999999998,30000.0,170,13,서울역,421.6932281404668,121,1272.7,7,3,15,0,74,30,74,4,168.61624434442572,213.75
59.74,10000.0,160,12,신당역,524.9534945478343,88,1272.7,7,0,1,0,44,15,23,27,264.0077328980435,174.58333333333334
66.6,35000.0,30,15,신당역,642.5304144954268,81,1272.7,3,0,1,0,27,9,13,16,145.0156737035655,81.04166666666666
14.32,1000.0,61,7,충정로(경기대입구)역,169.5458754048524,129,1272.7,10,4,16,0,90,31,86,5,152.21828755716365,62.458333333333336
84.98659999999998,30000.0,170,13,서울역,421.6932281404668,121,1272.7,7,3,15,0,74,30,74,4,168.61624434442572,213.75
84.87999999999998,5000.0,158,2,신금호역,358.1312622656157,4,1274.6,7,3,9,0,47,17,24,13,392.9343565790587,165.29166666666666
33.62,2184.0,24,18,신설동역,533.615752338311,40,1274.6,3,1,1,3,21,7,4,23,99.42774589932525,27.185
33.62,4800.0,10,20,신설동역,533.615752338311,40,1274.6,3,1,1,3,21,7,4,23,99.42774589932525,17.0
33.62,5083.0,8,25,신설동역,533.615752338311,40,1274.6,3,1,1,3,21,7,4,23,99.42774589932525,15.412708333333335
84.92,27000.0,80,8,신설동역,533.615752338311,40,1274.6,3,1,1,3,21,7,4,23,99.42774589932525,119.375
137.53,1500.0,500,13,회현(남대문시장)역,219.1012691707696,354,1274.6,38,9,21,6,163,50,119,11,184.96757304494523,502.1875
30.4927,4000.0,73,3,상왕십리역,413.01287042336577,8,1274.6,6,0,0,0,18,7,4,22,17.8702147977542,78.83333333333333
36.34,28000.0,4,4,충정로(경기대입구)역,169.5458754048524,129,1274.6,10,4,16,0,90,31,86,5,152.21828755716365,44.833333333333336
15.97,1000.0,65,7,신당역,338.52745922576685,77,1274.6,8,1,0,1,23,7,4,23,33.55971284644064,66.45833333333333
84.87999999999998,40000.0,59,7,버티고개역,153.7732236879109,27,1274.6,10,1,0,1,30,13,28,6,38.78579684636771,117.33333333333334
59.94,3000.0,137,14,버티고개역,153.7732236879109,27,1274.6,10,1,0,1,30,13,28,6,38.78579684636771,141.375
16.37,1000.0,60,16,신당역,363.603136827756,77,1275.5,6,1,0,3,23,7,4,23,29.19137096272764,61.458333333333336
59.94,3000.0,150,3,버티고개역,153.7732236879109,27,1275.5,10,1,0,1,30,13,28,6,38.78579684636771,154.375
84.97199999999998,10000.0,350,8,충정로(경기대입구)역,546.5467807347819,101,1275.5,1,2,4,0,47,20,55,4,161.22384425777142,364.5833333333333
84.98659999999998,65000.0,60,14,서울역,421.6932281404668,121,1275.5,7,3,15,0,74,30,74,4,168.61624434442572,154.79166666666669
84.98659999999998,65000.0,60,14,서울역,421.6932281404668,121,1275.5,7,3,15,0,74,30,74,4,168.61624434442572,154.79166666666669
114.88,10000.0,280,8,버티고개역,153.7732236879109,27,1277.0,10,1,0,1,30,13,28,6,38.78579684636771,294.5833333333333
117.742,10000.0,350,26,충정로(경기대입구)역,361.7916452355358,217,1277.0,14,4,17,0,120,35,90,8,23.8510160033185,364.5833333333333
33.62,5865.0,7,21,신설동역,533.615752338311,40,1277.0,3,1,1,3,21,7,4,23,99.42774589932525,15.553125
33.62,6675.0,14,33,신설동역,533.615752338311,40,1277.0,3,1,1,3,21,7,4,23,99.42774589932525,23.734375
24.3931,1000.0,64,10,상왕십리역,413.01287042336577,8,1277.0,6,0,0,0,18,7,4,22,17.8702147977542,65.45833333333333
84.95999999999998,10000.0,255,2,청구역,148.0705761514984,96,1277.0,4,1,1,0,63,20,29,31,70.23484133934264,269.5833333333333
22.67,1000.0,76,3,충정로(경기대입구)역,169.5458754048524,129,1286.4,10,4,16,0,90,31,86,5,152.21828755716365,77.45833333333333
84.9,30000.0,150,21,신설동역,533.615752338311,40,1286.4,3,1,1,3,21,7,4,23,99.42774589932525,193.75
84.97,5000.0,179,19,신설동역,533.615752338311,40,1286.4,3,1,1,3,21,7,4,23,99.42774589932525,186.29166666666666
76.83,41000.0,5,1,충정로(경기대입구)역,86.42285253868776,90,1286.4,10,4,13,0,73,29,74,4,66.59799483216813,64.79166666666666
76.83,41000.0,5,1,충정로(경기대입구)역,86.42285253868776,90,1286.4,10,4,13,0,73,29,74,4,66.59799483216813,64.79166666666666
84.9,30000.0,150,21,신설동역,533.615752338311,40,1286.4,3,1,1,3,21,7,4,23,99.42774589932525,193.75
84.98659999999998,6000.0,200,8,서울역,421.6932281404668,121,1286.4,7,3,15,0,74,30,74,4,168.61624434442572,208.75
158.97,0.0,600,22,명동역,325.43124752086374,395,1286.4,43,5,10,3,175,51,123,11,53.1320517975455,600.0
22.75,1000.0,78,10,을지로4가역,403.946236658601,207,1286.4,22,5,8,2,101,37,51,31,72.19381704190464,79.45833333333333
59.94,5000.0,137,18,신설동역,533.615752338311,40,1286.4,3,1,1,3,21,7,4,23,99.42774589932525,144.29166666666666
72.9932,40000.0,155,10,충정로(경기대입구)역,546.5467807347819,101,1286.4,1,2,4,0,47,20,55,4,161.22384425777142,213.33333333333334
16.37,1000.0,60,17,신당역,363.603136827756,77,1286.4,6,1,0,3,23,7,4,23,29.19137096272764,61.458333333333336
59.94,5000.0,116,9,버티고개역,153.7732236879109,27,1286.4,10,1,0,1,30,13,28,6,38.78579684636771,123.29166666666667
12.43,1000.0,63,9,을지로4가역,351.93310458901897,273,1286.4,23,4,7,3,90,33,49,30,111.17973797505265,64.45833333333333
22.75,5000.0,55,13,을지로4가역,403.946236658601,207,1286.0,22,5,8,2,101,37,51,31,72.19381704190464,62.291666666666664
83.94,3000.0,168,6,신당역,381.6185556863613,161,1286.0,6,4,1,0,50,16,26,30,157.30676639640637,172.375
24.96,1000.0,89,13,신당역,58.061356897640906,140,1286.0,10,5,0,10,43,14,17,31,187.3336720760136,90.45833333333333
59.94,10000.0,128,11,버티고개역,153.7732236879109,27,1281.6,10,1,0,1,30,13,28,6,38.78579684636771,142.58333333333334
84.87999999999998,50000.0,110,18,버티고개역,153.7732236879109,27,1281.6,10,1,0,1,30,13,28,6,38.78579684636771,182.91666666666669
84.87999999999998,5000.0,158,11,신금호역,358.1312622656157,4,1281.6,7,3,9,0,47,17,24,13,392.9343565790587,165.29166666666666
59.94,10000.0,119,11,버티고개역,153.7732236879109,27,1281.6,10,1,0,1,30,13,28,6,38.78579684636771,133.58333333333334
