상세영업상태명	도로명주소	사업장명	업태구분명	좌표정보(X)	좌표정보(Y)	위도	경도
영업	서울특별시 중구 을지로 55 하나은행별관빌딩 4층 (을지로2가)	카페화이트랩	커피숍	198519.7362	451570.3242	37.56641515	126.9811429
영업	서울특별시 중구 을지로 170 지하1층 118호 (을지로4가)	제주스 을지트윈타워점	커피숍	199647.7502	451566.5792	37.56638261	126.9939108
영업	서울특별시 중구 퇴계로 33 서울로7017편의시설 2층 (남대문로5가)	하랑볶음밥	일반조리판매	197487.5411	450505.9457	37.55682291	126.9694633
영업	서울특별시 중구 퇴계로 247 2층 (충무로5가)	신전떡볶이 퇴계로점	기타 휴게음식점	199868.2973	451151.0075	37.56263843	126.9964073
영업	서울특별시 중구 서소문로 50 CENTRAL PLACE 13층 (중림동)	주식회사 커피집단 카페소프트 충정로지점	커피숍	197016.0458	450958.8224	37.56090184	126.9641253
영업	서울특별시 중구 퇴계로81길 50 1층 (황학동)	카페 세븐데이즈	커피숍	201520.5963	451742.5189	37.56796675	127.0151097
영업	서울특별시 중구 을지로 170 1층 (을지로4가)	오슬로 커피 트윈타워점	커피숍	199647.7502	451566.5792	37.56638261	126.9939108
영업	서울특별시 중구 삼일대로 343 대신파이낸스센터(Daishin Finance Center) 2층 (저동1가)	에그셀런트	일반조리판매	198786.5998	451426.8116	37.56512253	126.9841638
영업	서울특별시 중구 을지로 170 을지트윈타워  1층 125호 (을지로4가)	소소달달	기타 휴게음식점	199647.7502	451566.5792	37.56638261	126.9939108
영업	서울특별시 중구 퇴계로73길 35 신일빌딩 1층 103호 (신당동)	판다슈가	커피숍	201146.2163	451610.3945	37.56677684	127.0108718
영업	서울특별시 중구 명동8길 37-10 1층 (충무로2가)	주식회사 더블엑스	커피숍	198635.3722	451075.9412	37.561961	126.9824527
영업	서울특별시 중구 장충단로13길 20 현대시티타워 6층 (을지로6가)	닉스 올라운드	커피숍	200613.5103	451817.5154	37.56864345	127.0048423
영업	서울특별시 중구 을지로 281 DDP광장 지하2층 (을지로7가)	디저트월드 DDP점	기타 휴게음식점	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 장충단로 275 2층 41호 (을지로6가)	스타벅스 동대문두타점	커피숍	200703.6256	451836.4583	37.56881406	127.0058624
영업	서울특별시 중구 남대문로 81 롯데백화점 본점 8층 (소공동)	롯데본점 이도카페	커피숍	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 마장로 119 1층 (황학동)	세라젬카페오가다 왕십리점	커피숍	201981.8878	451753.668	37.56806636	127.0203311
영업	서울특별시 중구 통일로 86 바비엥3 1층 104호 (순화동)	버거킹 서대문역점	패스트푸드	197249.3577	451208.5602	37.56315269	126.966765
영업	서울특별시 중구 남대문로 81 롯데백화점 본점 지하1층 (소공동)	팡파미유 육쪽마늘빵	기타 휴게음식점	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 충무로2길 38-1 (충무로4가 1층)	효다방	커피숍	199513.1111	451110.2137	37.56227074	126.9923872
영업	서울특별시 중구 남대문로 81 롯데백화점 본점 지하1층 (소공동)	주식회사 마하나가	일반조리판매	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 퇴계로 352-1 성인약국 1층 (신당동)	카페 아포티크	커피숍	200882.3454	451362.9692	37.56454784	127.0078848
영업	서울특별시 중구 충무로9길 37 1층 (을지로3가)	(주)스트라다 을지로점	커피숍	199083.5974	451601.5127	37.56669693	126.9875252
영업	서울특별시 중구 소공로 지하 102 소공지하쇼핑센터 지하1층 28-1호 (남대문로2가)	오아시스드립커피	커피숍	198354.1219	451309.7363	37.56406699	126.9792689
영업	서울특별시 중구 퇴계로12길 55 지하1층 (회현동1가)	bakeology(베이크올로지)	커피숍	198303.088	450553.4037	37.55725242	126.9786931
영업	서울특별시 중구 을지로 281 DDP팔거리광장 (을지로7가)	꼬마차	푸드트럭	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 남대문로 81 롯데백화점 본점 지하1층 (소공동)	흥인제분소	떡카페	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 퇴계로 77 (충무로1가 신세계백화점 신관 지하1층)	순희네 에프앤비	백화점	198253.896	450905.2845	37.56042273	126.9781355
영업	서울특별시 중구 명동길 74 (명동2가 지하1층)	전광수커피하우스 명동성당점	커피숍	198778.8745	451214.2083	37.56320699	126.9840767
영업	서울특별시 중구 남대문로9길 40 (다동 215호)	이지샐러드(ezysalad)	기타 휴게음식점	198193.5344	451650.9558	37.56714103	126.9774505
영업	서울특별시 중구 장충단로 263 (을지로6가밀리오레9층)	미스터피자밀리오레점	패스트푸드	200664.5829	451781.8684	37.56832224	127.0054204
영업	서울특별시 중구 을지로 157 (산림동외 4필지 (3층 라380호))	옥정	커피숍	199526.4161	451693.2113	37.56752349	126.9925373
영업	서울특별시 중구 퇴계로 197 (필동2가(충무빌딩 1층))	스타벅스 충무로역점	커피숍	199393.7481	451020.3172	37.5614607	126.9910363
영업	서울특별시 중구 삼일대로 339 1층 (저동1가)	천안 옛날호두과자 명동직영점	일반조리판매	198813.0257	451392.278	37.56481142	126.9844629
영업	서울특별시 중구 퇴계로 457 1층 102호 (황학동 신당역올리브2 )	세븐일레븐 신당역점	편의점	201929.9504	451483.1444	37.56562908	127.0197426
영업	서울특별시 중구 장충단로 253 지하1층 138호~145호 147호~152호 (을지로6가 헬로우에이피엠)	파스쿠찌 동대문APM점	커피숍	200649.7767	451689.7852	37.56749259	127.0052527
영업	서울특별시 중구 을지로 264 롯데 FiTin 8층 (을지로6가)	카페 텀블러 동대문롯데피트인점	커피숍	200548.0388	451497.6266	37.56576132	127.004101
영업	서울특별시 중구 명동4길 2 4층 (명동2가)	하늘을걷는고양이카페	커피숍	198467.1267	451240.8609	37.56344664	126.9805481
영업	서울특별시 중구 소공로 63 신세계백화점건물 본점 지하1층 (충무로1가)	마리짱	일반조리판매	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 을지로 170 1층 124호 (을지로4가)	GS25 을지트윈	편의점	199659.2984	451563.1217	37.56635146	126.9940415
영업	서울특별시 중구 명동7길 14 12층 (명동1가)	쩐주단 명동점	커피숍	198559.372	451345.3864	37.56438855	126.981592
영업	서울특별시 중구 한강대로 405 2층 (봉래동2가)	대세카츠	일반조리판매	197230.2061	450446.6844	37.55628822	126.9665512
영업	서울특별시 중구 동호로11길 53 주언빌딩 1층 (신당동)	VIZAN (비잔)	커피숍	200701.2872	450075.9868	37.5529524	127.0058344
영업	서울특별시 중구 퇴계로31길 13 (필동1가 1층)	알콩달콤커피	커피숍	199232.3459	451069.9026	37.56190733	126.9892094
영업	서울특별시 중구 을지로15길 30 (입정동 지하1층)	타임다방	다방	199378.908	451717.7432	37.56774442	126.9908677
영업	서울특별시 중구 퇴계로 77 (충무로1가 신세계백화점 지하1층)	라 메종 뒤 쇼콜라	기타 휴게음식점	198253.896	450905.2845	37.56042273	126.9781355
영업	서울특별시 중구 명동8나길 47 (충무로1가(1층))	크런치오븐 (crunch oven)	커피숍	198364.6318	450975.9504	37.56105964	126.9793887
영업	서울특별시 중구 세종대로 92 (태평로2가(1층))	빈스앤베리즈 태평로점	커피숍	197953.3655	451330.0973	37.56424961	126.9747329
영업	서울특별시 중구 퇴계로 235 (충무로4가외 1필지 남산센트럴자이(지상1층 111호))	푸르시안블루	커피숍	199733.2257	451140.8798	37.56254714	126.9948785
영업	서울특별시 중구 장충단로13길 13 1층 (을지로6가)	메가엠지씨커피 동대문점	커피숍	200624.8083	451726.7594	37.56782574	127.0049701
영업	서울특별시 중구 남대문시장길 9 (남대문로4가 1층)	카페르네	커피숍	197854.6284	450878.1611	37.56017748	126.9736167
영업	서울특별시 중구 퇴계로 303-9 (광희동1가 2층 )	광희마루(광희동주민자치위원회)	커피숍	200378.6693	451348.5968	37.56441866	127.0021839
영업	서울특별시 중구 을지로 51 (을지로2가)	내외베로나커피숍	다방	198477.5172	451579.6342	37.56649896	126.980665
영업	서울특별시 중구 남대문로10길 6 (수하동 경기빌딩 1층.2층)	(주)커피빈코리아 을지로입구역점	커피숍	198450.398	451621.6502	37.56687748	126.980358
영업	서울특별시 중구 을지로 6 (을지로1가 2층)	(주)텐케이	커피숍	198093.957	451453.4974	37.56536174	126.9763239
영업	서울특별시 중구 남대문로 81 (소공동 롯데백화점 지하1층)	이지웨이	백화점	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 을지로5길 16 (을지로2가)	세븐일레븐 중구삼화점	편의점	198591.4875	451623.0202	37.56689005	126.981955
영업	서울특별시 중구 장충단로13길 20 (을지로6가 현대시티타워지하2층)	슐스타드	백화점	200613.5103	451817.5154	37.56864345	127.0048423
영업	서울특별시 중구 장충단로13길 20 지하2층 (을지로6가 현대씨티아울렛)	다마야끼	백화점	200613.5103	451817.5154	37.56864345	127.0048423
영업	서울특별시 중구 장충단로13길 20 8층 (을지로6가 현대시티아울렛)	지파시 현대시티아울렛점	백화점	200613.5103	451817.5154	37.56864345	127.0048423
영업	서울특별시 중구 장충단로13길 20 (을지로6가 현대시티아울렛 지하2층)	일젤라또	일반조리판매	200613.5103	451817.5154	37.56864345	127.0048423
영업	서울특별시 중구 퇴계로8길 10 (회현동1가(1층))	옆구리터질뻔한김밥	기타 휴게음식점	198149.8377	450736.4725	37.55890155	126.9769582
영업	서울특별시 중구 퇴계로 128 3층 (남산동2가)	노스페이스 카페 Myeong Dong	커피숍	198696.041	450925.0014	37.56060114	126.9831397
영업	서울특별시 중구 을지로 281 (을지로7가 DDP 팔거리광장)	왓쌈	푸드트럭	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 을지로 281 (을지로7가 DDP 팔거리광장)	MEX-TAKE	푸드트럭	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 을지로 281 (을지로7가 DDP 팔거리 광장)	우주전복	푸드트럭	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 장충단로13길 43 (을지로6가외 1필지 (1층))	코리안 패스트푸드	일반조리판매	200550.4318	451746.4498	37.56800319	127.0041283
영업	서울특별시 중구 세종대로 124 (태평로1가(지하1층))	서울에서첫번째로잘하는 전통찻집	전통찻집	197964.0955	451694.0357	37.56752868	126.9748533
영업	서울특별시 중구 을지로5길 19 (수하동(페럼타워 2층))	카페 아이리스 (cafe IRIS)	커피숍	198516.1892	451641.7381	37.56705858	126.9811026
영업	서울특별시 중구 소월로 3 1층 (남창동)	엔제리너스 롯데손해보험점	커피숍	197831.0027	450794.3148	37.55942198	126.9733496
영업	서울특별시 중구 다산로 168 1층 (신당동)	롯데리아 청구점	패스트푸드	201086.644	450686.4761	37.5584525	127.0101963
영업	서울특별시 중구 남대문로 81 (소공동 외6필지 롯데백화점 지하1층지하2층)	롯데리아 소공2호점	기타 휴게음식점	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 다산로39길 17 (무학동 1층)	떡보의하루	전통찻집	201254.2359	451336.7959	37.56431162	127.0120941
영업	서울특별시 중구 을지로 지하 58 (을지로2가 104106108호)	일구팔이 컵밥&유부초밥	떡카페	198487.1522	451529.2562	37.56604508	126.9807742
영업	서울특별시 중구 청계천로 400 (황학동 롯데캐슬베네치아 1층 1228호)	이디야커피	커피숍	201823.909	452076.8187	37.57097822	127.0185437
영업	서울특별시 중구 청파로 426 2층 (봉래동2가 롯데마트 서울역점)	죠스떡볶이 롯데마트 서울역점	기타 휴게음식점	197243.2153	450655.1042	37.5581661	126.9666976
영업	서울특별시 중구 퇴계로32길 20 1층 (필동1가)	엘림	커피숍	199264.0243	450869.1733	37.56009881	126.9895682
영업	서울특별시 중구 동호로37길 20 a동 1층 1182호 (주교동)	산들KMT	커피숍	200002.9527	451823.5325	37.56869782	126.9979313
영업	서울특별시 중구 퇴계로 77 (충무로1가)	스타벅스 신세계본점6F	커피숍	198253.896	450905.2845	37.56042273	126.9781355
영업	서울특별시 중구 동호로12길 93 1층 (신당동)	신빙고	커피숍	200996.2615	450783.0584	37.5593228	127.0091735
영업	서울특별시 중구 남대문로 81 (소공동 지하1층식품관)	웬디스 밀크바	아이스크림	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 다산로40길 18 1층 104호 (신당동)	셀렉토커피 신당역점	커피숍	201430.5666	451272.4665	37.56373177	127.0140898
영업	서울특별시 중구 을지로 281 1층 (을지로7가)	더티댄싱	푸드트럭	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 수표로 34 1층 (저동2가)	스타벅스 중구저동점	커피숍	199078.3726	451354.5064	37.56447143	126.9874664
영업	서울특별시 중구 소공로 63 지하1층 (충무로1가 신세계백화점본점)	비어드파파 신세계백화점 본점	패스트푸드	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 세종대로 11 1층 (남대문로5가)	세븐일레븐 남대문본점	패스트푸드	197554.2263	450658.2856	37.55819566	126.9702175
영업	서울특별시 중구 을지로 지하 58 (을지로2가 을지로입구쇼핑센타 103호)	민 샌드위치	기타 휴게음식점	198487.1522	451529.2562	37.56604508	126.9807742
영업	서울특별시 중구 서애로 14-1 지하1층1층 (필동3가)	포미스 커피(foamies coffee)	커피숍	199735.9766	450975.936	37.56106102	126.9949097
영업	서울특별시 중구 퇴계로 166 (주자동 흥국빌딩 지하1층)	(주)씨앤지풀서비스 흥국제선점	커피숍	199060.6688	450946.4597	37.56079495	126.9872665
영업	서울특별시 중구 퇴계로 217 1층 나호 10호 (충무로4가 진양상가)	신스커피(Shin's Coffee)	커피숍	199571.5995	451124.8514	37.56240265	126.9930491
영업	서울특별시 중구 세종대로 55 (태평로2가 부영 태평빌딩 지하2층)	(주)보나비 아티제 부영태평빌딩점	커피숍	197728.3728	451030.8539	37.56155292	126.9721873
영업	서울특별시 중구 퇴계로10길 8 (회현동1가)	세븐일레븐 회현희망점	편의점	198174.1393	450746.684	37.5589936	126.9772333
영업	서울특별시 중구 을지로32길 33 (오장동 서점포 1호.2호)	카페 쉼터	커피숍	200007.7064	451436.2936	37.56520884	126.9979851
영업	서울특별시 중구 마장로 3 (신당동 맥스타일 1층 217호.218호)	우주라이크커피 동대문점	커피숍	200863.5941	451837.4816	37.56882316	127.0076731
영업	서울특별시 중구 마장로 3 (신당동 맥스타일 1층 240호.241호)	맥다방	커피숍	200863.5941	451837.4816	37.56882316	127.0076731
영업	서울특별시 중구 남대문로 81 (소공동 롯데백화점 지하1층)	베이크(BAKE)	기타 휴게음식점	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 세종대로18길 28 (북창동 성원빌딩 1층 101호)	평화매점	일반조리판매	198051.6507	451269.9284	37.56370772	126.9758455
영업	서울특별시 중구 명동8가길 42 (충무로2가)	로얄다방	다방	198816.8623	451046.2399	37.56169366	126.9845069
영업	서울특별시 중구 마장로 3 (신당동)	해바라기분식	일반조리판매	200863.5941	451837.4816	37.56882316	127.0076731
영업	서울특별시 중구 삼일대로 362 1층 (장교동)	세븐일레븐 롯데시티호텔명동점	편의점	198876.9253	451628.1532	37.56693671	126.9851858
영업	서울특별시 중구 을지로 54-1 (을지로2가을지입구 지하도상가 10호12호115호117호119호)	아리스타커피(ARISTA COFFEE)	커피숍	198502.2425	451514.2641	37.56591003	126.980945
영업	서울특별시 중구 퇴계로 330-1 (광희동2가 1층)	세븐일레븐 광희이비스점	편의점	200668.4287	451319.2362	37.56415397	127.0054635
영업	서울특별시 중구 퇴계로 447 1층 126~129호 (황학동 황학아크로타워)	투썸플레이스 황학 신당역점	커피숍	201866.0395	451543.3378	37.56617154	127.0190193
영업	서울특별시 중구 명동8길 27 (명동2가 엠플라자 4층)	주식회사 퍼시픽덕코퍼레이션	편의점	198619.3882	451135.7403	37.56249976	126.9822717
영업	서울특별시 중구 장충단로 275 (을지로6가 두타몰 지하1층 24호)	레미콘소프트아이스크림	커피숍	200676.4611	451885.6795	37.56925756	127.0055549
영업	서울특별시 중구 퇴계로51길 6 (오장동)	우성식품	일반조리판매	200096.9467	451231.3886	37.56336267	126.9989952
영업	서울특별시 중구 소공로 63 (충무로1가 신세계백화점 지하1층)	파파오가닉	기타 휴게음식점	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 소공로 66 1층 101호 (충무로1가)	세븐일레븐 명동포스트타워점	편의점	198341.5279	450977.044	37.56106945	126.9791272
영업	서울특별시 중구 소공로 34 2층 201호 (회현동2가)	(주)펜카페코리아	커피숍	198452.3456	450691.6582	37.55849835	126.9803821
영업	서울특별시 중구 동호로 180 (신당동 동양빌딩지하1층)	커몬피씨플렉스	일반조리판매	200929.5154	450242.7171	37.55445444	127.0084174
영업	서울특별시 중구 을지로 281 1층 (을지로7가)	청년컵밥	푸드트럭	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 을지로 281 1층 (을지로7가)	소바트럭	푸드트럭	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 을지로 281 1층 (을지로7가)	로컬드로잉	푸드트럭	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 장충단로7길 7 1층 (장충동2가)	샤론꽃방	커피숍	200452.425	451104.414	37.56221857	127.0030186
영업	서울특별시 중구 덕수궁길 15 (서소문동 서울시청 서소문청사 후생동앞 주차구역내 지정 위치)	CURVE(커브)	푸드트럭	197672.2135	451336.7184	37.56430858	126.9715506
영업	서울특별시 중구 충무로 55-1 1층 (을지로3가)	GS25 을지로3가역점	편의점	199265.0051	451540.2611	37.56614524	126.9895786
영업	서울특별시 중구 퇴계로 145 1층 (충무로2가)	카페딕셔너리 익스프레스 명동점	관광호텔	198866.3649	451021.051	37.56146678	126.9850673
영업	서울특별시 중구 서소문로 88 (순화동)	신라명과	과자점	197375.1838	451036.5954	37.56160369	126.9681898
영업	서울특별시 중구 명동8길 40 (충무로1가)	피자몰명동점	패스트푸드	198585.2932	451063.521	37.56184902	126.981886
영업	서울특별시 중구 세종대로 110 (태평로1가서울시청역 1호선 1번출구(지하1층))	행복플러스가게	커피숍	198004.7379	451589.339	37.56658547	126.9753136
영업	서울특별시 중구 명동8가길 47 (충무로2가1층 2층)	까페베네	커피숍	198841.349	451075.9012	37.56196094	126.984784
영업	서울특별시 중구 다산로44길 53 (신당동지하 102호)	탑클래스PC방	일반조리판매	201693.2948	451441.9003	37.56525792	127.0170638
영업	서울특별시 중구 명동8가길 53 (충무로2가 1층)	카페 크레토(CAFE CRETO)	커피숍	198877.8236	451079.5618	37.56199397	126.9851969
영업	서울특별시 중구 남대문로9길 40 (다동 YG타워 1층 114.115호내 제2호)	커피155	커피숍	198193.5344	451650.9558	37.56714103	126.9774505
영업	서울특별시 중구 남대문시장8길 7 (남창동)	삼익휴게실	다방	198073.0636	450876.7294	37.56016508	126.976089
영업	서울특별시 중구 퇴계로87길 23-31 (황학동)	부산어묵	일반조리판매	201682.6419	451587.6851	37.56657145	127.0169436
영업	서울특별시 중구 동호로7길 38 (신당동그랜드마트1층)	프로스티보이코리아(주)	패스트푸드	200859.9509	449991.7261	37.5521931	127.0076299
영업	서울특별시 중구 수표로 16 (충무로3가)	채트	다방	199114.933	451143.3582	37.56256904	126.9878804
영업	서울특별시 중구 다산로28길 40 (신당동 1층)	베니카페(benny coffee)	커피숍	201291.1796	450745.8485	37.55898719	127.0125112
영업	서울특별시 중구 명동길 60 (명동2가 1.2.3층)	스타벅스 명동 중앙로	커피숍	198674.6736	451271.2187	37.56372049	126.9828972
영업	서울특별시 중구 을지로 54-1 (을지로2가을지로입구역(지하상가2호))	로스터리 요정	커피숍	198502.2425	451514.2641	37.56591003	126.980945
영업	서울특별시 중구 소공로 63 (충무로1가(지하1층))	(주)오뎅도락	기타 휴게음식점	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 퇴계로 지하 124 명동역지하쇼핑센터 지하1층 F-11호 (충무로2가)	카스쿠르트	커피숍	198670.0286	450951.5055	37.5608399	126.9828452
영업	서울특별시 중구 동호로 189 (신당동지층)	맨하탄PC카페	기타 휴게음식점	200834.2725	450284.3635	37.55482976	127.0073396
영업	서울특별시 중구 덕수궁길 5 1층 (태평로2가)	덕수궁 리에제 와플	커피숍	197850.0447	451390.3507	37.56479225	126.9735633
영업	서울특별시 중구 청계천로 400 메가몰동 지하1층 B1084호 (황학동 롯데케슬베네치아)	달리	기타 휴게음식점	201823.909	452076.8187	37.57097822	127.0185437
영업	서울특별시 중구 퇴계로 72 (회현동1가리더스뷰남산 101호)	그린밀크커피(Greenmilk coffee)	커피숍	198219.4753	450761.4438	37.55912668	126.9777463
영업	서울특별시 중구 마른내로 58 (인현동1가(지상3층))	은정휴게실	다방	199419.6437	451319.5517	37.56415679	126.9913291
영업	서울특별시 중구 명동8가길 37 1층 (충무로2가)	이디야커피숍 명동중앙2호점	커피숍	198793.8395	451072.1393	37.56192698	126.9842463
영업	서울특별시 중구 수표로 31 1층 (저동2가)	공린가	커피숍	199027.4058	451303.612	37.56401282	126.9868896
영업	서울특별시 중구 마장로14길 11 (황학동)	쥬스박스	커피숍	201807.1683	451708.7299	37.56766182	127.0183534
영업	서울특별시 중구 퇴계로 218-5 1층 (필동2가)	이디야	커피숍	199601.7184	451011.6639	37.56138286	126.9933901
영업	서울특별시 중구 남대문시장2가길 6-13 (남창동(1층))	통통김밥	일반조리판매	197895.4775	450765.934	37.55916643	126.9740794
영업	서울특별시 중구 창경궁로 28-24 (예관동)	배오개	다방	199817.7671	451419.0856	37.56505377	126.9958352
영업	서울특별시 중구 을지로14길 15 (을지로3가)	강남다방	다방	199247.5208	451490.6847	37.56569854	126.9893807
영업	서울특별시 중구 동호로30길 43 1층 (장충동2가)	GS25 장충점	편의점	200405.621	450993.0499	37.56121521	127.0024888
영업	서울특별시 중구 마른내로 23 1층 (저동2가)	카페그레이스	커피숍	199103.4695	451401.4072	37.56489402	126.9877504
영업	서울특별시 중구 장충단로13길 20 지하2층 (을지로6가)	카페마레	커피숍	200613.5103	451817.5154	37.56864345	127.0048423
영업	서울특별시 중구 소공로 63 (충무로1가 신세계백화점 지하1층)	월드퍼스트	일반조리판매	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 세종대로 24 1층 (남대문로5가)	커피만(서울역점)	커피숍	197662.6816	450706.1473	37.55862718	126.9714448
영업	서울특별시 중구 을지로 지하 58 (을지로2가 을지로입구 지하상가 2123호)	알비커피	커피숍	198502.2425	451514.2641	37.56591003	126.980945
영업	서울특별시 중구 세종대로 110 (태평로1가 지하1층)	지구마을	일반조리판매	198004.7379	451589.339	37.56658547	126.9753136
영업	서울특별시 중구 다산로35길 26 (무학동 1층)	지에스25	편의점	201206.4354	451307.9125	37.56405144	127.011553
영업	서울특별시 중구 을지로 지하 88 (을지로2가 대현프리몰 을지스타몰 을특 1-1)	바비공방 cafe	기타 휴게음식점	198871.1486	451537.6072	37.5661209	126.9851206
영업	서울특별시 중구 남대문로 81 (소공동 롯데백화점 지하1층)	브알라	아이스크림	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 마장로1길 18 (신당동 혜양엘리시움 4층 25호)	카페 도헤이	커피숍	201032.1881	451831.3426	37.56876768	127.0095815
영업	서울특별시 중구 남대문시장길 22-23 (남창동 1층)	서울식당	일반조리판매	197910.0829	450813.4651	37.55959471	126.9742445
영업	서울특별시 중구 장충단로13길 20 (을지로6가 현대시티타워 지하1층)	백미당 현대시티아울렛 동대문점	커피숍	200613.5103	451817.5154	37.56864345	127.0048423
영업	서울특별시 중구 명동8가길 27 (충무로2가)	레브랑쉐	다방	198737.5538	451081.8946	37.5620148	126.9836093
영업	서울특별시 중구 통일로 10 (남대문로5가)	초이커피숍	다방	197612.9951	450539.8577	37.55712879	126.970883
영업	서울특별시 중구 퇴계로 204-1 (필동2가 1층)	러시안케이크	다방	199454.3775	450980.5003	37.561102	126.9917225
영업	서울특별시 중구 을지로 79 (을지로2가)	내추럴프라자	다방	198743.0864	451579.9137	37.5665019	126.983671
영업	서울특별시 중구 수표로 32 (저동2가)	애플원두커피점	다방	199075.9877	451295.7238	37.5639418	126.9874394
영업	서울특별시 중구 명동8길 37-5 2층 (명동2가)	로덴	커피숍	198615.1625	451096.901	37.56214982	126.982224
영업	서울특별시 중구 퇴계로 68 (회현동1가)	부산뉴욕제과	과자점	198130.1042	450755.9829	37.55907729	126.9767349
영업	서울특별시 중구 통일로 10 (남대문로5가 연세대학교 세브란스빌딩1층 S1-08호)	히코코 서울역점	커피숍	197612.9951	450539.8577	37.55712879	126.970883
영업	서울특별시 중구 장충단로 263 9층 118120호 (을지로6가 밀리오레)	한성	기타 휴게음식점	200664.5829	451781.8684	37.56832224	127.0054204
영업	서울특별시 중구 명동3길 12 (명동1가지상1층)	퐁네프과자점	과자점	198489.6671	451328.203	37.56423362	126.9808031
영업	서울특별시 중구 장충단로 275 (을지로6가두산타워B2 326)	두산베이커리	과자점	200703.6256	451836.4583	37.56881406	127.0058624
영업	서울특별시 중구 소월로 10 지1동 (남대문로5가국제빌딩)	아리스타 커피	다방	197761.3527	450694.3175	37.55852084	126.9725616
영업	서울특별시 중구 세종대로 67 (태평로2가)	도나도너츠	과자점	197761.4403	451123.1946	37.56238498	126.9725612
영업	서울특별시 중구 수표로 15-1 1층 (충무로2가)	(주)아리스타 충무로점	다방	199064.7466	451155.2511	37.56267614	126.9873124
영업	서울특별시 중구 동호로10길 27 1층 (신당동 신일교회)	물댄동산	커피숍	200995.1136	450344.4356	37.55537085	127.0091599
영업	서울특별시 중구 칠패로 36 지하1층 (봉래동1가)	쥬스나무	커피숍	197536.8516	450787.0012	37.55935533	126.9700204
영업	서울특별시 중구 청계천로 298 1층 가10호 (신당동 신평화상가)	간식창고	일반조리판매	200953.5695	451905.2045	37.56943325	127.0086916
영업	서울특별시 중구 퇴계로20길 36 (남산동2가 1층)	페나비	커피숍	198697.9259	450702.0151	37.55859206	126.9831614
영업	서울특별시 중구 명동길 13 (명동1가 23층)	이니스프리 명동점	커피숍	198426.5955	451286.3108	37.56385606	126.9800893
영업	서울특별시 중구 청계천로 260-9 (을지로6가)	명보	다방	200521.1689	451881.2339	37.56921759	127.0037971
영업	서울특별시 중구 다산로 135-1 (신당동)	한일	다방	200910.7699	450418.0973	37.55603462	127.0082055
영업	서울특별시 중구 남대문로 81 (소공동 롯데백화점 지하1층)	한입	백화점	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 퇴계로 123 (충무로2가)	명동김밥	일반조리판매	198650.9613	450980.8639	37.56110439	126.9826294
영업	서울특별시 중구 명동길 74 1층 (명동2가)	카페 리브레	커피숍	198778.8745	451214.2083	37.56320699	126.9840767
영업	서울특별시 중구 명동길 49 (명동1가 3층)	사주카페 갤러리	커피숍	198605.6951	451300.2332	37.5639818	126.9821164
영업	서울특별시 중구 소공로 63 (충무로1가 지하1층)	스타족발	백화점	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 을지로42길 19 (광희동1가)	윤	다방	200434.4403	451457.4153	37.56539908	127.0028152
영업	서울특별시 중구 을지로15길 9 (을지로3가)	응접실	다방	199337.2463	451625.6089	37.56691427	126.9903962
영업	서울특별시 중구 을지로45길 62 6층 123호 (신당동)	누죤 떼루와  동대문점	커피숍	201058.6788	451656.8111	37.56719515	127.0098811
영업	서울특별시 중구 세종대로 124 1층 (태평로1가)	스타벅스 한국프레스센터점	커피숍	197964.0955	451694.0357	37.56752868	126.9748533
영업	서울특별시 중구 장충단로13길 20 지하2층 (을지로6가)	폼피	백화점	200613.5103	451817.5154	37.56864345	127.0048423
영업	서울특별시 중구 덕수궁길 9 1층 102호103호 (태평로2가)	카페돌담콩	커피숍	197830.1669	451390.5327	37.56479384	126.9733383
