단지명,전용면�,계약년�,계약일,보증금(,월세(만,층,위도,경도,지하철�,지하철�_1,500m내음,계약날�,환율,500M맛집,500M문화공간,500M문화재,500M쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑
충무로헤센스마트,21.039999999999999,"202206","11",1000.000000000000000,"88","7",37.561342570676899,126.998598124335004,충무로역,399.473935678732175,"226",2022/06/11,1257.599999999999909,17,7,15,1,117,36,52,32
서울역한라비발디센트럴,84.977400000000003,"202206","11",5000.000000000000000,"240","8",37.554573582865707,126.965847056195997,서울역,376.530345681330573,"89",2022/06/11,1257.599999999999909,2,2,5,0,67,24,65,4
남산타운,84.879999999999981,"202206","11",35000.000000000000000,"130","15",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/11,1257.599999999999909,10,1,0,1,30,13,28,6
삼성사이버빌리지,84.950000000000003,"202206","13",53000.000000000000000,"30","15",37.558926660897903,126.964320892996994,충정로(경기대입구)역,86.422852538687764,"90",2022/06/13,1266.000000000000000,10,4,13,0,73,29,74,4
진양상가,95.799999999999997,"202206","13",500.000000000000000,"28","16",37.562422713784301,126.995931151636000,충무로역,197.790346872487589,"213",2022/06/13,1266.000000000000000,22,6,12,1,129,37,71,25
삼정아트테라스정동,17.703399999999998,"202206","13",3000.000000000000000,"100","6",37.563251090913298,126.972031493822996,시청역,300.913761033746312,"514",2022/06/13,1266.000000000000000,33,13,37,1,143,42,101,11
더플레이스충정로,17.039999999999999,"202206","13",1000.000000000000000,"70","4",37.558980785320998,126.966068233100998,충정로(경기대입구)역,169.545875404852410,"129",2022/06/13,1266.000000000000000,10,4,16,0,90,31,86,5
현대,79.109999999999999,"202206","15",28000.000000000000000,"40","6",37.560504309545294,127.022970538039999,신당역,642.530414495426839,"81",2022/06/15,1289.700000000000045,3,0,1,0,27,9,13,16
충무로헤센스마트,21.039999999999999,"202206","15",10000.000000000000000,"45","3",37.561342570676899,126.998598124335004,충무로역,399.473935678732175,"226",2022/06/15,1289.700000000000045,17,7,15,1,117,36,52,32
남산타운(임대),32.759999999999998,"202206","15",1518.000000000000000,"19","13",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/15,1289.700000000000045,10,1,0,1,30,13,28,6
약수하이츠,32.670000000000002,"202206","15",1431.000000000000000,"14","17",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/06/15,1289.700000000000045,7,3,9,0,47,17,24,13
래미안하이베르(임대),37.539999999999999,"202206","16",3017.000000000000000,"18","13",37.561037979013200,127.020985832432999,신당역,524.953494547834339,"88",2022/06/16,1291.299999999999955,7,0,1,0,44,15,23,27
남산SKLEADERSVIEW,137.530000000000001,"202206","16",89250.000000000000000,"95","8",37.559125344303503,126.980603849217005,회현(남대문시장)역,219.101269170769626,"354",2022/06/16,1291.299999999999955,38,9,21,6,163,50,119,11
신당푸르지오,84.390000000000001,"202206","16",20000.000000000000000,"170","12",37.559864671246096,127.019034279490995,청구역,453.603166957057852,"100",2022/06/16,1291.299999999999955,2,0,1,0,55,15,24,29
약수하이츠,114.920000000000002,"202206","17",10000.000000000000000,"220","12",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/06/17,1284.099999999999909,7,3,9,0,47,17,24,13
묵정,52.460000000000001,"202206","17",1000.000000000000000,"110","9",37.560707466345299,127.000060665185003,동대입구역,522.944430492057222,"186",2022/06/17,1284.099999999999909,25,12,18,5,115,37,59,31
묵정,52.460000000000001,"202206","17",1000.000000000000000,"110","9",37.560707466345299,127.000060665185003,동대입구역,522.944430492057222,"186",2022/06/17,1284.099999999999909,25,12,18,5,115,37,59,31
장충,31.239999999999998,"202206","17",1000.000000000000000,"69","4",37.559256488983102,127.001675390513995,동대입구역,347.679658414871824,"115",2022/06/17,1284.099999999999909,16,8,15,5,99,33,57,28
한진해모로,27.270000000000000,"202206","17",3177.000000000000000,"2","4",37.563728411463899,127.025710739466007,상왕십리역,329.285131747168009,"1",2022/06/17,1284.099999999999909,3,0,0,0,18,7,4,16
롯데캐슬,59.909999999999997,"202206","17",5000.000000000000000,"160","23",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/06/17,1284.099999999999909,3,1,1,3,21,7,4,23
남산타운,59.939999999999998,"202206","18",3150.000000000000000,"137","11",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/18,1284.099999999999909,10,1,0,1,30,13,28,6
동대문와이즈캐슬,15.550000000000001,"202206","18",1000.000000000000000,"63","11",37.565753658195199,127.015443726545001,신당역,76.313786798797452,"159",2022/06/18,1284.099999999999909,9,5,0,11,52,17,26,31
남산타운,114.879999999999995,"202206","18",47320.000000000000000,"70","9",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/18,1284.099999999999909,10,1,0,1,30,13,28,6
삼성,84.959999999999980,"202206","18",20000.000000000000000,"140","5",37.558535883830494,127.018447452930005,신금호역,472.863359787795218,"20",2022/06/18,1284.099999999999909,2,0,1,0,55,17,24,29
약수하이츠,84.879999999999981,"202206","18",5000.000000000000000,"158","7",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/06/18,1284.099999999999909,7,3,9,0,47,17,24,13
서울역센트럴자이,72.889899999999983,"202206","18",10000.000000000000000,"270","19",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/06/18,1284.099999999999909,1,2,4,0,47,20,55,4
한양I-Class,16.370000000000001,"202206","18",1000.000000000000000,"60","16",37.567104494618896,127.023295498547014,신당역,363.603136827755975,"77",2022/06/18,1284.099999999999909,6,1,0,3,23,7,4,23
중림동삼성사이버빌리지(임대,31.590000000000000,"202206","20",582.000000000000000,"19","14",37.557052563341699,126.964843753278004,충정로(경기대입구)역,297.141491531870145,"105",2022/06/20,1287.500000000000000,4,3,10,0,68,27,71,4
(73-1),16.690000000000001,"202206","20",1000.000000000000000,"45","5",37.569801530162707,127.019329304009005,신당역,462.565516355544617,"106",2022/06/20,1287.500000000000000,4,1,1,4,27,7,5,23
신당파인힐하나유보라,32.561900000000001,"202206","20",4000.000000000000000,"79","11",37.564779997717601,127.024709957671007,상왕십리역,413.012870423365769,"8",2022/06/20,1287.500000000000000,6,0,0,0,18,7,4,22
청계리버팰리스B,26.940000000000001,"202206","20",2000.000000000000000,"90","7",37.569888785906599,127.020691630846002,신당역,481.079892712840092,"106",2022/06/20,1287.500000000000000,4,1,1,3,23,7,4,23
중림동삼성사이버빌리지(임대,31.590000000000000,"202206","20",582.000000000000000,"19","1",37.557052563341699,126.964843753278004,충정로(경기대입구)역,297.141491531870145,"105",2022/06/20,1287.500000000000000,4,3,10,0,68,27,71,4
롯데캐슬,33.619999999999997,"202206","20",2184.000000000000000,"24","33",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/06/20,1287.500000000000000,3,1,1,3,21,7,4,23
롯데캐슬,33.619999999999997,"202206","20",4800.000000000000000,"10","15",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/06/20,1287.500000000000000,3,1,1,3,21,7,4,23
중림동삼성사이버빌리지(임대,31.590000000000000,"202206","20",1456.000000000000000,"17","4",37.557052563341699,126.964843753278004,충정로(경기대입구)역,297.141491531870145,"105",2022/06/20,1287.500000000000000,4,3,10,0,68,27,71,4
중림동삼성사이버빌리지(임대,31.590000000000000,"202206","20",582.000000000000000,"19","4",37.557052563341699,126.964843753278004,충정로(경기대입구)역,297.141491531870145,"105",2022/06/20,1287.500000000000000,4,3,10,0,68,27,71,4
남산타운(임대),32.759999999999998,"202206","20",1265.000000000000000,"16","6",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/20,1287.500000000000000,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202206","20",2457.000000000000000,"6","14",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/20,1287.500000000000000,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202206","20",506.000000000000000,"17","6",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/20,1287.500000000000000,10,1,0,1,30,13,28,6
한양I-Class,16.370000000000001,"202206","20",1000.000000000000000,"60","15",37.567104494618896,127.023295498547014,신당역,363.603136827755975,"77",2022/06/20,1287.500000000000000,6,1,0,3,23,7,4,23
남산타운(임대),32.759999999999998,"202206","20",1265.000000000000000,"16","14",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/20,1287.500000000000000,10,1,0,1,30,13,28,6
중림동삼성사이버빌리지(임대,31.590000000000000,"202206","20",1456.000000000000000,"17","16",37.557052563341699,126.964843753278004,충정로(경기대입구)역,297.141491531870145,"105",2022/06/20,1287.500000000000000,4,3,10,0,68,27,71,4
중림동삼성사이버빌리지(임대,31.590000000000000,"202206","20",1456.000000000000000,"17","14",37.557052563341699,126.964843753278004,충정로(경기대입구)역,297.141491531870145,"105",2022/06/20,1287.500000000000000,4,3,10,0,68,27,71,4
중림동삼성사이버빌리지(임대,31.590000000000000,"202206","20",1456.000000000000000,"17","1",37.557052563341699,126.964843753278004,충정로(경기대입구)역,297.141491531870145,"105",2022/06/20,1287.500000000000000,4,3,10,0,68,27,71,4
롯데캐슬,84.920000000000002,"202206","20",5000.000000000000000,"179","23",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/06/20,1287.500000000000000,3,1,1,3,21,7,4,23
남산타운(임대),32.759999999999998,"202206","20",1265.000000000000000,"16","13",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/20,1287.500000000000000,10,1,0,1,30,13,28,6
중림동삼성사이버빌리지(임대,31.590000000000000,"202206","20",582.000000000000000,"19","16",37.557052563341699,126.964843753278004,충정로(경기대입구)역,297.141491531870145,"105",2022/06/20,1287.500000000000000,4,3,10,0,68,27,71,4
남산타운,59.939999999999998,"202206","21",46000.000000000000000,"20","7",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/21,1291.700000000000045,10,1,0,1,30,13,28,6
더플레이스충정로,15.119999999999999,"202206","21",1000.000000000000000,"64","5",37.558980785320998,126.966068233100998,충정로(경기대입구)역,169.545875404852410,"129",2022/06/21,1291.700000000000045,10,4,16,0,90,31,86,5
삼정아트테라스정동,18.657399999999999,"202206","21",8000.000000000000000,"90","6",37.563251090913298,126.972031493822996,시청역,300.913761033746312,"514",2022/06/21,1291.700000000000045,33,13,37,1,143,42,101,11
남산리젠트힐,93.510000000000005,"202206","21",300.000000000000000,"300","4",37.548745970254203,127.005327951013001,버티고개역,172.944373510958542,"32",2022/06/21,1291.700000000000045,10,2,0,1,33,13,30,6
롯데캐슬,33.619999999999997,"202206","21",2184.000000000000000,"24","30",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/06/21,1291.700000000000045,3,1,1,3,21,7,4,23
롯데캐슬,33.619999999999997,"202206","21",4800.000000000000000,"10","30",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/06/21,1291.700000000000045,3,1,1,3,21,7,4,23
롯데캐슬,114.900000000000006,"202206","21",30100.000000000000000,"129","28",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/06/21,1291.700000000000045,3,1,1,3,21,7,4,23
삼성사이버빌리지,84.930000000000007,"202206","21",5000.000000000000000,"172","10",37.558926660897903,126.964320892996994,충정로(경기대입구)역,86.422852538687764,"90",2022/06/21,1291.700000000000045,10,4,13,0,73,29,74,4
청구e편한세상(임대),35.789999999999999,"202206","21",2799.000000000000000,"16","12",37.559960159625398,127.015451019186003,청구역,148.070576151498386,"96",2022/06/21,1291.700000000000045,4,1,1,0,63,20,29,31
삼익,59.579999999999998,"202206","22",2000.000000000000000,"120","4",37.559795358153501,126.991592654887015,충무로역,269.897703325552754,"186",2022/06/22,1290.599999999999909,16,9,11,0,166,42,93,19
약수하이츠,114.920000000000002,"202206","22",20000.000000000000000,"220","9",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/06/22,1290.599999999999909,7,3,9,0,47,17,24,13
롯데캐슬,59.939999999999998,"202206","22",3000.000000000000000,"147","19",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/06/22,1290.599999999999909,3,1,1,3,21,7,4,23
삼익,59.579999999999998,"202206","22",2000.000000000000000,"120","4",37.559795358153501,126.991592654887015,충무로역,269.897703325552754,"186",2022/06/22,1290.599999999999909,16,9,11,0,166,42,93,19
신당푸르지오,145.099999999999994,"202206","22",45000.000000000000000,"140","7",37.559864671246096,127.019034279490995,청구역,453.603166957057852,"100",2022/06/22,1290.599999999999909,2,0,1,0,55,15,24,29
남산타운(임대),32.759999999999998,"202206","22",506.000000000000000,"17","13",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/22,1290.599999999999909,10,1,0,1,30,13,28,6
DUO302,15.970000000000001,"202206","22",1000.000000000000000,"65","9",37.566574805867198,127.023261376535999,신당역,338.527459225766847,"77",2022/06/22,1290.599999999999909,8,1,0,1,23,7,4,23
한양I-Class,16.370000000000001,"202206","22",5000.000000000000000,"45","16",37.567104494618896,127.023295498547014,신당역,363.603136827755975,"77",2022/06/22,1290.599999999999909,6,1,0,3,23,7,4,23
남산타운(임대),32.759999999999998,"202206","22",1265.000000000000000,"16","3",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/22,1290.599999999999909,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202206","22",1265.000000000000000,"16","13",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/22,1290.599999999999909,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202206","22",1265.000000000000000,"16","13",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/22,1290.599999999999909,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202206","23",1265.000000000000000,"16","16",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/23,1295.700000000000045,10,1,0,1,30,13,28,6
남산롯데캐슬아이리스,113.459999999999994,"202206","23",5000.000000000000000,"480","20",37.558224709231901,126.981744459745997,회현(남대문시장)역,310.774962067990600,"333",2022/06/23,1295.700000000000045,27,7,12,5,163,48,118,11
중림동삼성사이버빌리지(임대,31.590000000000000,"202206","24",1456.000000000000000,"17","11",37.557052563341699,126.964843753278004,충정로(경기대입구)역,297.141491531870145,"105",2022/06/24,1300.700000000000045,4,3,10,0,68,27,71,4
롯데캐슬,84.969999999999999,"202206","24",45000.000000000000000,"100","17",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/06/24,1300.700000000000045,3,1,1,3,21,7,4,23
청구e편한세상(임대),35.789999999999999,"202206","24",2799.000000000000000,"16","8",37.559960159625398,127.015451019186003,청구역,148.070576151498386,"96",2022/06/24,1300.700000000000045,4,1,1,0,63,20,29,31
청구e편한세상(임대),35.789999999999999,"202206","24",1119.000000000000000,"19","4",37.559960159625398,127.015451019186003,청구역,148.070576151498386,"96",2022/06/24,1300.700000000000045,4,1,1,0,63,20,29,31
남산타운,84.879999999999981,"202206","24",5000.000000000000000,"158","12",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/24,1300.700000000000045,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202206","24",1265.000000000000000,"16","11",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/24,1300.700000000000045,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202206","24",506.000000000000000,"17","11",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/24,1300.700000000000045,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202206","24",506.000000000000000,"17","6",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/24,1300.700000000000045,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202206","24",1265.000000000000000,"16","15",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/24,1300.700000000000045,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202206","24",506.000000000000000,"17","10",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/24,1300.700000000000045,10,1,0,1,30,13,28,6
서제빌딩,21.449999999999999,"202206","25",1000.000000000000000,"60","6",37.564389921895902,127.001330851402997,동대문역사문화공원역,356.663103409760538,"272",2022/06/25,1300.700000000000045,25,4,8,3,91,35,49,30
이지마루충무로,28.430000000000000,"202206","25",15000.000000000000000,"55","10",37.563303867140299,126.999458069057994,을지로4가역,392.999295768527986,"204",2022/06/25,1300.700000000000045,22,5,8,2,108,36,53,32
이지마루충무로,28.430000000000000,"202206","25",15000.000000000000000,"55","10",37.563303867140299,126.999458069057994,을지로4가역,392.999295768527986,"204",2022/06/25,1300.700000000000045,22,5,8,2,108,36,53,32
래미안하이베르,59.740000000000002,"202206","25",10000.000000000000000,"155","3",37.561037979013200,127.020985832432999,신당역,524.953494547834339,"88",2022/06/25,1300.700000000000045,7,0,1,0,44,15,23,27
쌍용남산플래티넘,139.800000000000011,"202206","26",100000.000000000000000,"215","10",37.559411901748597,126.983219915695003,명동역,325.431247520863735,"395",2022/06/26,1300.700000000000045,43,5,10,3,175,51,123,11
DUO302,15.970000000000001,"202206","27",4000.000000000000000,"50","14",37.566574805867198,127.023261376535999,신당역,338.527459225766847,"77",2022/06/27,1299.400000000000091,8,1,0,1,23,7,4,23
쌍용남산플래티넘,139.800000000000011,"202206","27",100000.000000000000000,"250","13",37.559411901748597,126.983219915695003,명동역,325.431247520863735,"395",2022/06/27,1299.400000000000091,43,5,10,3,175,51,123,11
동대문솔하임,17.670000000000002,"202206","27",10000.000000000000000,"48","19",37.567716536218498,127.016348082451003,신당역,174.339776595872507,"165",2022/06/27,1299.400000000000091,8,4,1,11,42,14,17,30
롯데캐슬,84.969999999999999,"202206","27",20000.000000000000000,"119","32",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/06/27,1299.400000000000091,3,1,1,3,21,7,4,23
서울역센트럴자이,84.991799999999998,"202206","28",5000.000000000000000,"235","12",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/06/28,1285.599999999999909,1,2,4,0,47,20,55,4
삼성사이버빌리지,84.950000000000003,"202206","28",5000.000000000000000,"179","12",37.558926660897903,126.964320892996994,충정로(경기대입구)역,86.422852538687764,"90",2022/06/28,1285.599999999999909,10,4,13,0,73,29,74,4
서울역센트럴자이,59.942999999999998,"202206","29",30000.000000000000000,"170","22",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/06/29,1284.900000000000091,1,2,4,0,47,20,55,4
남산타운,84.879999999999981,"202206","29",5000.000000000000000,"170","15",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/06/29,1284.900000000000091,10,1,0,1,30,13,28,6
신당아르브,18.079999999999998,"202206","29",1000.000000000000000,"65","6",37.564974265067399,127.023319283741998,신당역,335.591071541494273,"76",2022/06/29,1284.900000000000091,8,0,1,1,24,8,4,23
리하우스(LEEHAUS),43.055999999999997,"202206","29",10000.000000000000000,"67","8",37.559914288913397,126.966632465339003,충정로(경기대입구)역,200.555682270846006,"159",2022/06/29,1284.900000000000091,10,3,15,0,102,32,89,7
한양I-Class,16.370000000000001,"202206","30",1000.000000000000000,"60","16",37.567104494618896,127.023295498547014,신당역,363.603136827755975,"77",2022/06/30,1292.900000000000091,6,1,0,3,23,7,4,23
현대,83.969999999999999,"202206","30",30000.000000000000000,"80","6",37.560504309545294,127.022970538039999,신당역,642.530414495426839,"81",2022/06/30,1292.900000000000091,3,0,1,0,27,9,13,16
삼성,84.959999999999980,"202206","30",10000.000000000000000,"160","6",37.558535883830494,127.018447452930005,신금호역,472.863359787795218,"20",2022/06/30,1292.900000000000091,2,0,1,0,55,17,24,29
서제빌딩,21.449999999999999,"202206","30",1000.000000000000000,"60","12",37.564389921895902,127.001330851402997,동대문역사문화공원역,356.663103409760538,"272",2022/06/30,1292.900000000000091,25,4,8,3,91,35,49,30
삼성V아파트B동,74.319999999999979,"202206","30",4000.000000000000000,"170","5",37.561260421550998,127.015878550316003,청구역,182.218894697750841,"113",2022/06/30,1292.900000000000091,7,2,1,0,63,19,26,31
신당아르브,18.079999999999998,"202206","30",1000.000000000000000,"65","5",37.564974265067399,127.023319283741998,신당역,335.591071541494273,"76",2022/06/30,1292.900000000000091,8,0,1,1,24,8,4,23
롯데캐슬,59.909999999999997,"202207","1",30000.000000000000000,"90","27",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/07/01,1299.799999999999955,3,1,1,3,21,7,4,23
롯데캐슬,59.909999999999997,"202207","1",30000.000000000000000,"90","27",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/07/01,1299.799999999999955,3,1,1,3,21,7,4,23
삼성사이버빌리지,84.950000000000003,"202207","2",20000.000000000000000,"120","11",37.558926660897903,126.964320892996994,충정로(경기대입구)역,86.422852538687764,"90",2022/07/02,1299.799999999999955,10,4,13,0,73,29,74,4
현대,66.599999999999994,"202207","2",30000.000000000000000,"70","2",37.560504309545294,127.022970538039999,신당역,642.530414495426839,"81",2022/07/02,1299.799999999999955,3,0,1,0,27,9,13,16
충무로엘크루메크로시티2,22.750000000000000,"202207","2",1000.000000000000000,"70","2",37.563394598725097,126.999994227545997,을지로4가역,403.946236658600981,"207",2022/07/02,1299.799999999999955,22,5,8,2,101,37,51,31
충무로엘크루메크로시티2,22.750000000000000,"202207","2",1000.000000000000000,"80","11",37.563394598725097,126.999994227545997,을지로4가역,403.946236658600981,"207",2022/07/02,1299.799999999999955,22,5,8,2,101,37,51,31
서울역센트럴자이,59.980800000000002,"202207","4",20000.000000000000000,"140","15",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/07/04,1294.200000000000045,1,2,4,0,47,20,55,4
래미안하이베르,117.000000000000000,"202207","4",12000.000000000000000,"250","1",37.561037979013200,127.020985832432999,신당역,524.953494547834339,"88",2022/07/04,1294.200000000000045,7,0,1,0,44,15,23,27
남산타운,84.879999999999981,"202207","4",10000.000000000000000,"230","15",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/07/04,1294.200000000000045,10,1,0,1,30,13,28,6
남산타운,59.939999999999998,"202207","4",5000.000000000000000,"170","17",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/07/04,1294.200000000000045,10,1,0,1,30,13,28,6
aaa,75.450000000000003,"202207","4",10000.000000000000000,"150","16",37.567446482859602,127.016527092399002,신당역,147.348519971758236,"164",2022/07/04,1294.200000000000045,9,4,1,11,42,14,17,30
파크원빌,13.510000000000000,"202207","4",1000.000000000000000,"60","9",37.560367072421002,127.004543530031015,동대입구역,173.348720843567094,"123",2022/07/04,1294.200000000000045,16,6,13,5,87,29,50,29
동대문와이즈캐슬,15.550000000000001,"202207","5",1000.000000000000000,"60","14",37.565753658195199,127.015443726545001,신당역,76.313786798797452,"159",2022/07/05,1297.900000000000091,9,5,0,11,52,17,26,31
위더스하임,23.820000000000000,"202207","5",25500.000000000000000,"25","10",37.566154035429399,127.014211174959996,신당역,170.936712534475987,"172",2022/07/05,1297.900000000000091,9,6,2,14,50,15,17,31
약수하이츠,84.879999999999981,"202207","5",5000.000000000000000,"158","18",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/07/05,1297.900000000000091,7,3,9,0,47,17,24,13
청구e편한세상,59.890000000000001,"202207","5",30000.000000000000000,"150","11",37.559960159625398,127.015451019186003,청구역,148.070576151498386,"96",2022/07/05,1297.900000000000091,4,1,1,0,63,20,29,31
삼성사이버빌리지,59.930000000000000,"202207","5",5000.000000000000000,"165","8",37.558926660897903,126.964320892996994,충정로(경기대입구)역,86.422852538687764,"90",2022/07/05,1297.900000000000091,10,4,13,0,73,29,74,4
동대문솔하임,23.420000000000002,"202207","5",1000.000000000000000,"100","14",37.567716536218498,127.016348082451003,신당역,174.339776595872507,"165",2022/07/05,1297.900000000000091,8,4,1,11,42,14,17,30
신성아파트,52.100000000000001,"202207","6",2000.000000000000000,"60","6",37.563546252347997,126.995814962096006,충무로역,280.859800542232847,"233",2022/07/06,1298.000000000000000,24,6,13,1,131,36,71,27
충무로엘크루메크로시티2,22.750000000000000,"202207","6",1000.000000000000000,"75","11",37.563394598725097,126.999994227545997,을지로4가역,403.946236658600981,"207",2022/07/06,1298.000000000000000,22,5,8,2,101,37,51,31
덕수궁롯데캐슬,56.289700000000003,"202207","6",50000.000000000000000,"33","5",37.563708489467601,126.970042986983003,서대문역,377.943375411200805,"173",2022/07/06,1298.000000000000000,16,14,29,0,140,40,99,9
신당파인힐하나유보라,30.492699999999999,"202207","6",4000.000000000000000,"73","10",37.564779997717601,127.024709957671007,상왕십리역,413.012870423365769,"8",2022/07/06,1298.000000000000000,6,0,0,0,18,7,4,22
동대문와이즈캐슬,15.550000000000001,"202207","6",1000.000000000000000,"65","12",37.565753658195199,127.015443726545001,신당역,76.313786798797452,"159",2022/07/06,1298.000000000000000,9,5,0,11,52,17,26,31
래미안하이베르,84.980000000000004,"202207","7",10000.000000000000000,"200","6",37.561037979013200,127.020985832432999,신당역,524.953494547834339,"88",2022/07/07,1307.400000000000091,7,0,1,0,44,15,23,27
롯데캐슬,33.619999999999997,"202207","7",4800.000000000000000,"10","11",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/07/07,1307.400000000000091,3,1,1,3,21,7,4,23
롯데캐슬,59.939999999999998,"202207","7",50000.000000000000000,"20","22",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/07/07,1307.400000000000091,3,1,1,3,21,7,4,23
신당푸르지오,59.850000000000001,"202207","7",20000.000000000000000,"85","5",37.559864671246096,127.019034279490995,청구역,453.603166957057852,"100",2022/07/07,1307.400000000000091,2,0,1,0,55,15,24,29
남산타운,59.939999999999998,"202207","7",6000.000000000000000,"116","7",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/07/07,1307.400000000000091,10,1,0,1,30,13,28,6
남산타운,84.879999999999981,"202207","7",5000.000000000000000,"210","4",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/07/07,1307.400000000000091,10,1,0,1,30,13,28,6
충무로헤센스마트,19.760000000000002,"202207","8",19000.000000000000000,"15","2",37.561342570676899,126.998598124335004,충무로역,399.473935678732175,"226",2022/07/08,1302.700000000000045,17,7,15,1,117,36,52,32
롯데캐슬,84.969999999999999,"202207","8",35600.000000000000000,"60","29",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/07/08,1302.700000000000045,3,1,1,3,21,7,4,23
충무로헤센스마트,19.760000000000002,"202207","8",1000.000000000000000,"78","6",37.561342570676899,126.998598124335004,충무로역,399.473935678732175,"226",2022/07/08,1302.700000000000045,17,7,15,1,117,36,52,32
약수하이츠,114.920000000000002,"202207","8",50000.000000000000000,"120","15",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/07/08,1302.700000000000045,7,3,9,0,47,17,24,13
약수하이츠,114.920000000000002,"202207","8",50000.000000000000000,"120","15",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/07/08,1302.700000000000045,7,3,9,0,47,17,24,13
장충,31.239999999999998,"202207","8",3000.000000000000000,"45","6",37.559256488983102,127.001675390513995,동대입구역,347.679658414871824,"115",2022/07/08,1302.700000000000045,16,8,15,5,99,33,57,28
롯데캐슬,84.969999999999999,"202207","8",5000.000000000000000,"182","30",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/07/08,1302.700000000000045,3,1,1,3,21,7,4,23
